,promoter_R_sq,num_eig,num_peaks,num_sigpeaks,num_sigpeaks_pt2,eigen0_R_sq,eigen1_R_sq,eigen2_R_sq,eigen3_R_sq,eigen4_R_sq,eigen5_R_sq,eigen6_R_sq,eigen7_R_sq,eigen8_R_sq,eigen9_R_sq,eigen10_R_sq,eigen11_R_sq
PCNXL4,0,0,3.0,0.0,0.0,,,,,,,,,,,,
DHRS7,0.04000306501984596,0,1.0,0.0,0.0,,,,,,,,,,,,
PPM1A,0.006736232433468103,0,1.0,0.0,0.0,,,,,,,,,,,,
MNAT1,0,0,3.0,0.0,0.0,0.09715181141000954,,,,,,,,,,,
TRMT5,0.03668301925063133,0,1.0,0.0,0.0,,,,,,,,,,,,
SLC38A6,0,0,1.0,0.0,0.0,,,,,,,,,,,,
PRKCH,0.18861693143844604,1,20.0,2.0,4.0,0.3871320150157648,0.17341734489651828,0.12104027612037371,0.04885433855567551,0.04309575909921353,0.0295258686947097,0.01729109804678763,0.012245432787126777,0.010959958534513143,0.0002542039567941572,0.00012826718058645806,1.3312241687433564e-05
RP11-902B17.1,0,0,7.0,0.0,0.0,0.11419300554227566,,,,,,,,,,,
HIF1A,0.17734041810035706,1,6.0,1.0,1.0,0.5856310675606465,0.0387564975690267,,,,,,,,,,
SNAPC1,0.018781747668981552,0,3.0,0.0,0.0,,,,,,,,,,,,
PPP2R5E,0,0,1.0,0.0,0.0,,,,,,,,,,,,
WDR89,0.3906294107437134,1,2.0,1.0,2.0,0.46776728852469707,0.015614370910381196,,,,,,,,,,
U3-17,0,0,1.0,0.0,0.0,,,,,,,,,,,,
SGPP1,0,0,2.0,0.0,0.0,,,,,,,,,,,,
SYNE2,0,1,3.0,1.0,1.0,0.501667953190059,0.014970978236737003,,,,,,,,,,
MTHFD1,0.0165568720549345,0,4.0,0.0,0.0,0.05579559247313029,,,,,,,,,,,
CTD-2555O16.2,0,0,4.0,0.0,0.0,0.21032991773597726,0.005561342796938523,,,,,,,,,,
ZBTB25,0,0,2.0,0.0,0.0,,,,,,,,,,,,
AKAP5,0,1,4.0,1.0,1.0,0.2540911034596225,0.052274341157186925,1.4974120575656946e-05,,,,,,,,,
ZBTB1,0.02304871194064617,0,3.0,0.0,1.0,0.27143999730759766,0.02761583534359247,,,,,,,,,,
CHURC1,0,0,2.0,0.0,0.0,0.15930411746750905,0.0018908915100237698,,,,,,,,,,
FNTB,0.14632101356983185,0,2.0,0.0,0.0,0.14632096268660164,,,,,,,,,,,
MAX,0.03075316548347473,0,1.0,0.0,0.0,,,,,,,,,,,,
FUT8,0.017501622438430786,1,7.0,1.0,1.0,0.352179617784644,0.19628997353945735,0.010106396023317836,,,,,,,,,
RP11-72M17.1,0,0,1.0,0.0,0.0,,,,,,,,,,,,
GPHN,0.15100117027759552,0,1.0,0.0,0.0,0.15100120437189374,,,,,,,,,,,
MPP5,0.039159759879112244,0,1.0,0.0,0.0,,,,,,,,,,,,
ATP6V1D,0.01123159471899271,0,1.0,0.0,0.0,,,,,,,,,,,,
EIF2S1,0,0,1.0,0.0,0.0,,,,,,,,,,,,
TMEM229B,0,0,1.0,0.0,0.0,0.06362272405776195,,,,,,,,,,,
PIGH,0.00013359914009924978,0,2.0,0.0,0.0,,,,,,,,,,,,
ARG2,0.023131508380174637,0,2.0,0.0,0.0,,,,,,,,,,,,
VTI1B,0.016256902366876602,0,3.0,0.0,0.0,0.15066567506696749,0.00026095843172122565,,,,,,,,,,
RDH11,0,0,1.0,0.0,0.0,,,,,,,,,,,,
RAD51B,0.11166886240243912,1,19.0,1.0,1.0,0.4235743694782906,0.1253512643145787,0.09873346911596796,0.057351268963756495,0.050225723315672106,0.025341142300457257,0.012373193443700912,0.007751246720224892,,,,
ZFP36L1,0.29139843583106995,1,5.0,2.0,3.0,0.49754321757685727,0.06343801369710506,0.0035727762299808024,,,,,,,,,
ACTN1,0.2968175411224365,1,1.0,1.0,1.0,0.29681757590988594,,,,,,,,,,,
DCAF5,0.07987464219331741,0,2.0,0.0,0.0,0.07987465114716605,,,,,,,,,,,
ERH,0,0,1.0,0.0,0.0,,,,,,,,,,,,
SLC39A9,0.019176257774233818,0,2.0,0.0,0.0,0.18185515494269142,,,,,,,,,,,
KIAA0247,0,1,7.0,1.0,2.0,0.2420056200803251,0.052712387700458434,0.03808962526961882,0.003734622770137252,,,,,,,,
SRSF5,0.08368726074695587,0,6.0,0.0,0.0,0.18333492855689595,0.0002851188084236629,,,,,,,,,,
COX16,0.09237390756607056,0,1.0,0.0,0.0,0.09237393281879093,,,,,,,,,,,
SYNJ2BP,0,0,0.0,0.0,0.0,,,,,,,,,,,,
MED6,0.0757395401597023,0,2.0,0.0,0.0,0.07573954611061415,,,,,,,,,,,
PCNX,0,0,7.0,0.0,0.0,0.055925391889991405,,,,,,,,,,,
RP1-261D10.2,0,0,2.0,0.0,0.0,0.06349084845660072,,,,,,,,,,,
SIPA1L1,0.047908902168273926,0,9.0,0.0,0.0,0.16793769201468445,0.09902965947454882,0.08657267787451912,8.445939462207376e-05,,,,,,,,
DPF3,0,0,3.0,0.0,1.0,0.1903504245117046,0.18969942489898212,0.013773285779266599,,,,,,,,,
DCAF4,0.07556136697530746,0,5.0,0.0,0.0,0.13469991872949033,7.56853619262065e-05,,,,,,,,,,
ZFYVE1,0.0018110777018591762,0,2.0,0.0,0.0,,,,,,,,,,,,
RBM25,0.22555820643901825,0,2.0,0.0,1.0,0.22555824854811163,,,,,,,,,,,
PSEN1,0.18698690831661224,0,1.0,0.0,0.0,0.1869868124100449,,,,,,,,,,,
NUMB,0.18944013118743896,1,3.0,0.0,0.0,0.32819237931930606,0.0005908716478327939,,,,,,,,,,
ACOT2,0,0,1.0,0.0,0.0,,,,,,,,,,,,
ACOT4,0,0,2.0,0.0,0.0,0.05063103368375873,,,,,,,,,,,
DNAL1,0.05894911661744118,0,4.0,0.0,0.0,0.19157607173208502,0.07016872785695882,0.012511531521403593,,,,,,,,,
PNMA1,0,0,5.0,0.0,0.0,,,,,,,,,,,,
ELMSAN1,0,0,2.0,0.0,0.0,,,,,,,,,,,,
RP5-1021I20.1,0.0012898743152618408,0,8.0,0.0,1.0,0.24263618583503727,0.001472704357751574,1.3050387626964742e-08,,,,,,,,,
COQ6,0.025042809545993805,0,1.0,0.0,0.0,,,,,,,,,,,,
ALDH6A1,0,0,1.0,0.0,0.0,,,,,,,,,,,,
LIN52,0.11242002993822098,0,1.0,0.0,0.0,0.1124200524931652,,,,,,,,,,,
ABCD4,0,0,2.0,0.0,0.0,0.14368010573094234,0.007486495602729723,,,,,,,,,,
NPC2,0.18481697142124176,0,1.0,0.0,0.0,0.18481699046177627,,,,,,,,,,,
ISCA2,0,0,1.0,0.0,1.0,0.2263261846622182,,,,,,,,,,,
AREL1,0,1,4.0,1.0,1.0,0.36281467886896474,,,,,,,,,,,
FCF1,0.019131049513816833,0,1.0,0.0,0.0,,,,,,,,,,,,
YLPM1,0.05464586988091469,0,3.0,0.0,0.0,0.13848779500397093,0.004570596691835966,,,,,,,,,,
EIF2B2,0.0009365249425172806,0,1.0,0.0,0.0,,,,,,,,,,,,
MLH3,0.1013246476650238,0,2.0,0.0,0.0,0.11815222432008171,0.005437340433125628,,,,,,,,,,
ACYP1,0.05866837128996849,0,2.0,0.0,0.0,0.15434985009621632,0.011519597037516921,,,,,,,,,,
NEK9,0.21736305952072144,1,2.0,0.0,1.0,0.34198607523408187,0.0013999183874152004,,,,,,,,,,
TMED10,2.787332505249651e-06,0,2.0,0.0,0.0,,,,,,,,,,,,
BATF,0.039935898035764694,0,6.0,0.0,1.0,0.20868440543724742,0.11291670558871189,0.03803544797946606,0.0002428610883004844,,,,,,,,
TTLL5,0.03380129486322403,0,1.0,0.0,0.0,,,,,,,,,,,,
C14orf1,0,0,1.0,0.0,0.0,0.07360368423418759,,,,,,,,,,,
IFT43,0,0,2.0,0.0,0.0,0.07167851524204967,,,,,,,,,,,
GPATCH2L,0,0,1.0,0.0,0.0,,,,,,,,,,,,
IRF2BPL,0,0,3.0,0.0,0.0,0.10286029447929936,,,,,,,,,,,
VIPAS39,0.25220826268196106,1,2.0,0.0,1.0,0.32341744648565235,0.004358927741436491,,,,,,,,,,
AHSA1,0,0,1.0,0.0,1.0,0.22130246710910376,,,,,,,,,,,
SPTLC2,0,0,2.0,0.0,1.0,0.20848918077139292,,,,,,,,,,,
ALKBH1,0,1,3.0,1.0,1.0,0.25436644965887567,,,,,,,,,,,
SLIRP,0.003714401973411441,0,3.0,0.0,0.0,,,,,,,,,,,,
SNW1,0.14844472706317902,0,2.0,0.0,0.0,0.14844477006217413,,,,,,,,,,,
CEP128,0.07509155571460724,1,2.0,0.0,0.0,0.4541299176066251,0.001967415032938671,,,,,,,,,,
GTF2A1,0.12825867533683777,0,2.0,0.0,0.0,0.21441999468632672,0.0032282338542426567,,,,,,,,,,
SEL1L,0.04149346798658371,0,1.0,0.0,0.0,,,,,,,,,,,,
CTD-2341M24.1,0.0025335883256047964,0,1.0,0.0,0.0,,,,,,,,,,,,
GALC,0.2754654586315155,1,3.0,1.0,1.0,0.23419233150508542,0.05471372299156663,,,,,,,,,,
GPR65,0,1,5.0,0.0,0.0,0.22180146737107131,0.0004894654321237856,,,,,,,,,,
ZC3H14,0.05153663828969002,0,1.0,0.0,0.0,0.051536631354034294,,,,,,,,,,,
FOXN3,0.09073679149150848,1,11.0,0.0,0.0,0.20803922824636145,0.18495414709108224,0.15807483560675942,0.017030449623812137,0.008513649143436183,0.006560643396853378,0.003408256429025824,,,,,
RP11-356K23.1,0,0,1.0,0.0,0.0,0.10301987462237318,,,,,,,,,,,
Y_RNA-234,0,0,0.0,0.0,0.0,,,,,,,,,,,,
EFCAB11,0,0,2.0,0.0,0.0,0.12497181245038579,,,,,,,,,,,
TDP1,0.040238432586193085,0,2.0,0.0,0.0,,,,,,,,,,,,
PSMC1,0,0,1.0,0.0,0.0,0.057036363565072114,,,,,,,,,,,
NRDE2,0.13065427541732788,0,2.0,0.0,0.0,0.18075748350729234,0.008995598366341001,,,,,,,,,,
CALM1,0.005744391120970249,0,3.0,0.0,0.0,0.06482306136038454,,,,,,,,,,,
RPS6KA5,0,0,5.0,0.0,1.0,0.20717775809025318,0.04545461813597384,,,,,,,,,,
C14orf159,0.14102204144001007,0,12.0,0.0,1.0,0.26578670787197,0.16786294389977519,0.012791872986943249,0.004542088844244845,0.0018002799560174405,,,,,,,
GPR68,0.00040291203185915947,0,3.0,0.0,0.0,0.07289047484968975,,,,,,,,,,,
CTD-2547L24.3,0.022166462615132332,1,10.0,1.0,1.0,0.3728489701187506,0.1320738151981848,0.02163683622580548,0.001438918300682668,,,,,,,,
CTD-2547L24.4,0,0,10.0,0.0,0.0,0.09790542211003367,0.06593430665866819,0.016839249307308554,,,,,,,,,
CCDC88C,0.15122023224830627,0,24.0,1.0,2.0,0.25062224231013586,0.2259616933363355,0.20603017853160593,0.0464139102424653,0.03213612352373625,0.03152847625484236,0.01628626348170239,0.01311242055637071,0.011107672557400233,0.005726105816656604,0.0020734571768169477,
SMEK1,0.062218207865953445,0,1.0,0.0,0.0,0.06221822602380908,,,,,,,,,,,
TC2N,0,0,3.0,0.0,0.0,0.08550475913861685,,,,,,,,,,,
FBLN5,0,0,4.0,0.0,0.0,0.1479639680699578,0.014865490116627049,0.003735976152855733,0.0005177413928438742,,,,,,,,
TRIP11,0.15623751282691956,0,1.0,0.0,0.0,0.15623755406286743,,,,,,,,,,,
ATXN3,0,0,2.0,0.0,0.0,0.1468696094173627,,,,,,,,,,,
NDUFB1,0.26489123702049255,1,1.0,1.0,1.0,0.2648912348549561,,,,,,,,,,,
CPSF2,0,0,2.0,0.0,0.0,0.09403526535365568,,,,,,,,,,,
RIN3,0.015579286962747574,1,13.0,1.0,2.0,0.5602415790904267,0.05746509950520538,0.051035854492606454,0.033420136979267,0.017410203111126746,,,,,,,
GOLGA5,0.10262976586818695,0,4.0,0.0,0.0,0.10262979215557534,,,,,,,,,,,
ITPK1,0.06401130557060242,0,1.0,0.0,0.0,0.06401130740241544,,,,,,,,,,,
MOAP1,0,1,2.0,1.0,1.0,0.30112691256344676,,,,,,,,,,,
TMEM251,0.02937786653637886,0,1.0,0.0,0.0,,,,,,,,,,,,
C14orf142,0,0,1.0,0.0,0.0,0.16345064829902356,,,,,,,,,,,
UBR7,0.12027228623628616,0,2.0,0.0,0.0,0.12027228980575719,,,,,,,,,,,
BTBD7,0.006168540567159653,0,1.0,0.0,0.0,,,,,,,,,,,,
ASB2,0,1,5.0,0.0,1.0,0.3853456149694753,0.11594415100573255,0.11579913160193768,0.002304799580501105,,,,,,,,
OTUB2,0.012845499441027641,0,5.0,0.0,0.0,0.21921193116018137,0.0039876051118055205,0.0010645843914644302,,,,,,,,,
DDX24,0,1,2.0,1.0,1.0,0.43087581551334947,0.029736904197604504,,,,,,,,,,
IFI27L1,0.00326210237108171,1,3.0,0.0,1.0,0.3314995095782164,0.026040570704155424,,,,,,,,,,
IFI27,0,0,2.0,0.0,0.0,0.20079978101412674,0.004213678878441799,,,,,,,,,,
IFI27L2,0.08295133709907532,0,2.0,0.0,0.0,0.08295132738164539,,,,,,,,,,,
DICER1,0.046384088695049286,0,1.0,0.0,0.0,,,,,,,,,,,,
LINC00341,0,0,0.0,0.0,0.0,,,,,,,,,,,,
SYNE3,0,1,6.0,0.0,1.0,0.31626277207085085,0.015743589120417383,,,,,,,,,,
SNHG10,0,0,1.0,0.0,0.0,,,,,,,,,,,,
GLRX5,0.02213139645755291,0,7.0,0.0,0.0,0.2804213112799033,0.05596918418646216,0.006480907532536285,0.0006524501216306701,3.6854788890160604e-05,,,,,,,
ATG2B,0,0,2.0,0.0,0.0,,,,,,,,,,,,
GSKIP,8.211131353164092e-05,0,2.0,0.0,0.0,,,,,,,,,,,,
RP11-872J21.3,0,0,1.0,0.0,0.0,0.17495192423724773,,,,,,,,,,,
PAPOLA,0.0016757360426709056,0,1.0,0.0,0.0,,,,,,,,,,,,
VRK1,0,0,1.0,0.0,0.0,,,,,,,,,,,,
C14orf64,0.10355424135923386,0,1.0,0.0,0.0,0.10355425219835364,,,,,,,,,,,
RPL3P4,0,0,1.0,0.0,0.0,,,,,,,,,,,,
BCL11B,0.024682486429810524,1,4.0,1.0,1.0,0.23266473050342307,,,,,,,,,,,
SETD3,0,0,1.0,0.0,0.0,,,,,,,,,,,,
CCNK,0.006211156956851482,0,2.0,0.0,0.0,0.08814466832835197,,,,,,,,,,,
EVL,0.004967646207660437,1,10.0,1.0,1.0,0.319346050835248,0.10397317953272601,0.004139494470224195,0.003879751616758932,,,,,,,,
YY1,0,0,5.0,1.0,1.0,0.1904998100195087,0.04616356330338662,0.004523491423922553,,,,,,,,,
WARS,0.06154932081699371,0,3.0,0.0,0.0,0.15717385421694965,0.003285455734024021,,,,,,,,,,
WDR25,0,0,3.0,0.0,0.0,0.23153485183579336,0.011689470836165535,0.0010730233701078638,,,,,,,,,
PPP2R5C,0.2537936270236969,1,10.0,1.0,2.0,0.32499307369228847,0.11835591230786499,0.07657808187393064,0.005511318142626945,0.004913891641875481,,,,,,,
DYNC1H1,0,0,2.0,0.0,0.0,,,,,,,,,,,,
HSP90AA1,0.052743807435035706,0,3.0,0.0,0.0,0.0527438081544912,,,,,,,,,,,
WDR20,0,1,2.0,1.0,1.0,0.2942327475638063,0.082054993344046,,,,,,,,,,
CINP,0.08891857415437698,1,2.0,0.0,1.0,0.33856785875271656,0.013482751430079789,,,,,,,,,,
RCOR1,0.023428071290254593,0,2.0,0.0,0.0,,,,,,,,,,,,
EIF5,0.2684330642223358,1,1.0,1.0,1.0,0.26843303255628576,,,,,,,,,,,
MARK3,0.0026009678840637207,0,3.0,0.0,1.0,0.20053310353931467,,,,,,,,,,,
BAG5,0,0,2.0,0.0,1.0,0.20451673231823228,,,,,,,,,,,
KLC1,0.04818824678659439,0,5.0,0.0,0.0,0.06100319341152885,,,,,,,,,,,
APOPT1,0.13441060483455658,1,4.0,1.0,1.0,0.28254414579263165,0.032342378235374926,,,,,,,,,,
RP11-73M18.8,0,0,0.0,0.0,0.0,,,,,,,,,,,,
ZFYVE21,0,0,1.0,0.0,1.0,0.21466518331909884,,,,,,,,,,,
C14orf2,0,0,1.0,0.0,0.0,0.05608547428639309,,,,,,,,,,,
SIVA1,0.006449916400015354,0,3.0,0.0,0.0,,,,,,,,,,,,
AKT1,0.003394766477867961,0,4.0,0.0,0.0,0.12544838357192703,0.020762751064120503,,,,,,,,,,
CDCA4,0.04001982882618904,0,4.0,0.0,0.0,0.07251733036256103,,,,,,,,,,,
GPR132,0.0001272927038371563,1,5.0,1.0,1.0,0.37239524697198173,0.058802164803613735,0.05497355732517037,,,,,,,,,
NUDT14,0.054710935801267624,0,3.0,0.0,0.0,0.05471095301560315,,,,,,,,,,,
BRF1,0.07822255790233612,0,7.0,0.0,0.0,0.17102720734617485,0.08659280665230971,0.0212356094944705,,,,,,,,,
BTBD6,0,0,2.0,0.0,0.0,0.05926361035963781,,,,,,,,,,,
CRIP1,0,0,4.0,0.0,0.0,0.11336597095239447,,,,,,,,,,,
IGHV1-3,0.0036354793701320887,0,2.0,0.0,0.0,,,,,,,,,,,,
IGHV1OR15-1,0.2583015263080597,1,5.0,0.0,1.0,0.34584590040461566,0.08896458380787403,0.04742324270104099,,,,,,,,,
IGHV1OR15-3,0.1143130511045456,0,5.0,0.0,0.0,0.11431307633114235,,,,,,,,,,,
TUBGCP5,0.04158472269773483,0,1.0,0.0,0.0,,,,,,,,,,,,
CYFIP1,0,0,1.0,0.0,0.0,,,,,,,,,,,,
NIPA2,1.9610026356531307e-05,0,2.0,0.0,0.0,0.0803829714965006,,,,,,,,,,,
NIPA1,0,0,0.0,0.0,0.0,,,,,,,,,,,,
HERC2P2,0,0,1.0,0.0,0.0,,,,,,,,,,,,
SNHG14,0,1,2.0,2.0,2.0,0.4559492993164553,0.028050658580098326,,,,,,,,,,
UBE3A,0.0042837332002818584,0,1.0,0.0,0.0,,,,,,,,,,,,
HERC2,0,0,1.0,0.0,1.0,0.2015130373933349,,,,,,,,,,,
HERC2P9,0.07692877948284149,0,1.0,0.0,0.0,0.07692875730058049,,,,,,,,,,,
NDNL2,0.06820829212665558,0,1.0,0.0,0.0,0.0682082914039517,,,,,,,,,,,
HMGN2P5,0,0,0.0,0.0,0.0,,,,,,,,,,,,
ARHGAP11B,0.05014393851161003,0,2.0,0.0,0.0,0.050143935838441185,,,,,,,,,,,
Y_RNA-243,0,0,1.0,0.0,0.0,,,,,,,,,,,,
FAN1,0.0870807021856308,0,1.0,0.0,0.0,0.08708070273510929,,,,,,,,,,,
KLF13,0.08390604704618454,0,8.0,0.0,1.0,0.2161732583302793,0.019861633225220058,0.016759269435804632,0.000542892638100111,,,,,,,,
RP11-632K20.7,0,0,0.0,0.0,0.0,,,,,,,,,,,,
RP11-1000B6.3,0,0,0.0,0.0,0.0,,,,,,,,,,,,
ARHGAP11A,0,0,1.0,0.0,0.0,0.060427973635326024,,,,,,,,,,,
EMC7,0.07857368141412735,0,1.0,0.0,0.0,0.0785736925135448,,,,,,,,,,,
KATNBL1,0.0001634305517654866,0,2.0,0.0,1.0,0.21872908237243024,,,,,,,,,,,
EMC4,0.020834704861044884,0,2.0,0.0,0.0,,,,,,,,,,,,
SLC12A6,0.002460011513903737,0,3.0,0.0,0.0,0.23081132233565568,0.006922634359111303,,,,,,,,,,
NOP10,0.0030409451574087143,0,3.0,0.0,0.0,0.17751565267731628,,,,,,,,,,,
LPCAT4,0.021787064149975777,0,2.0,0.0,0.0,,,,,,,,,,,,
GOLGA8A,0,0,5.0,0.0,0.0,0.06539119476226092,,,,,,,,,,,
GOLGA8B,0.0038160537369549274,0,2.0,0.0,0.0,0.09941531944106202,,,,,,,,,,,
AQR,0.002741158939898014,0,2.0,0.0,0.0,0.10833069085412504,,,,,,,,,,,
ZNF770,0.007570256944745779,0,1.0,0.0,0.0,,,,,,,,,,,,
DPH6,0,0,0.0,0.0,0.0,,,,,,,,,,,,
C15orf41,0.055147286504507065,0,1.0,0.0,0.0,0.055147278387868065,,,,,,,,,,,
FAM98B,0,0,1.0,0.0,1.0,0.27826614143598916,,,,,,,,,,,
RASGRP1,0.1404487043619156,0,4.0,0.0,0.0,0.1404487448822755,,,,,,,,,,,
RP11-102L12.2,0,0,1.0,0.0,0.0,0.12364415592837222,,,,,,,,,,,
RP11-275I4.2,0,0,6.0,1.0,1.0,0.26393812772521374,0.26137099323215085,0.020684562516000416,,,,,,,,,
C15orf53,0.009914640337228775,1,7.0,0.0,1.0,0.3382193940627601,0.07769190740261878,0.04458898160005112,,,,,,,,,
RP11-326N17.1,0,0,0.0,0.0,0.0,,,,,,,,,,,,
RP11-62C7.2,0,0,0.0,0.0,0.0,,,,,,,,,,,,
RP11-265N7.2,0,0,0.0,0.0,0.0,,,,,,,,,,,,
EIF2AK4,0.10303901880979538,0,3.0,0.0,0.0,0.10303897524769914,,,,,,,,,,,
SRP14,0.15478849411010742,1,5.0,0.0,1.0,0.30317087073790333,0.00927804730543201,0.009273723511679845,,,,,,,,,
SRP14-AS1,0,0,5.0,0.0,0.0,0.18022295541217506,0.03768063461675227,0.005670584791125256,,,,,,,,,
BMF,0.08909493684768677,1,4.0,0.0,0.0,0.31403420433912754,0.07135821325425333,0.040570073201764756,0.0001457768129821125,,,,,,,,
BUB1B,0,0,4.0,0.0,1.0,0.27095732317444504,,,,,,,,,,,
PLCB2,0.020640745759010315,0,3.0,0.0,0.0,,,,,,,,,,,,
LINC00984,0,1,4.0,0.0,0.0,0.2408966132487483,0.14343119809719343,0.019307669621198415,,,,,,,,,
KNSTRN,0.08824730664491653,1,3.0,0.0,0.0,0.3513981302046972,0.015653618427416777,0.00036431011624157313,,,,,,,,,
IVD,0.02553919516503811,0,4.0,0.0,0.0,,,,,,,,,,,,
BAHD1,0.009111257269978523,0,4.0,0.0,0.0,0.16064951551054032,0.003022120074746536,,,,,,,,,,
C15orf57,0.048407141119241714,0,4.0,0.0,0.0,0.1058897650949193,,,,,,,,,,,
RPUSD2,0,0,2.0,0.0,0.0,,,,,,,,,,,,
CASC5,0.05541626363992691,0,4.0,0.0,0.0,0.13502786924529817,0.02471408610868976,,,,,,,,,,
RAD51-AS1,0,0,2.0,0.0,0.0,0.0894283444289969,,,,,,,,,,,
RAD51,0.10009675472974777,0,1.0,0.0,0.0,0.10009672560824298,,,,,,,,,,,
RMDN3,0,0,4.0,0.0,0.0,0.15523414444830916,7.627306698659481e-05,,,,,,,,,,
GCHFR,0.09947462379932404,1,3.0,1.0,1.0,0.2770995149628789,0.15236805593844313,0.01840531672675157,,,,,,,,,
DNAJC17,0,0,2.0,0.0,0.0,,,,,,,,,,,,
ZFYVE19,0.0010123072424903512,0,4.0,0.0,0.0,,,,,,,,,,,,
VPS18,0.1273537427186966,0,5.0,0.0,1.0,0.2287296847312329,0.05692424706766363,0.015443869251806802,,,,,,,,,
INO80,0.10314609110355377,0,2.0,0.0,0.0,0.15550630232735257,1.2504244244675243e-06,,,,,,,,,,
RP11-540O11.7,0,0,0.0,0.0,0.0,,,,,,,,,,,,
CHP1,0.000577285944018513,0,2.0,0.0,0.0,0.05850524932892597,,,,,,,,,,,
OIP5-AS1,0,0,2.0,0.0,0.0,0.1258250704896831,0.023321177500839597,,,,,,,,,,
NUSAP1,0,0,2.0,0.0,0.0,0.11191295471045826,,,,,,,,,,,
NDUFAF1,0.008828617632389069,1,3.0,1.0,1.0,0.26892891450669004,,,,,,,,,,,
RTF1,0,1,4.0,0.0,0.0,0.18382670011324284,0.0033381825695244336,,,,,,,,,,
RPAP1,0.01530531607568264,1,5.0,1.0,1.0,0.41100181451784273,0.051173715730077785,,,,,,,,,,
MGA,0,0,3.0,0.0,0.0,0.1440612736709732,,,,,,,,,,,
RP11-107F6.3,0,0,1.0,0.0,0.0,,,,,,,,,,,,
RP11-23P13.6,0.010734377428889275,0,2.0,0.0,0.0,0.182481525631863,,,,,,,,,,,
EHD4,0,0,1.0,0.0,0.0,,,,,,,,,,,,
VPS39,0,0,1.0,0.0,0.0,,,,,,,,,,,,
TMEM87A,0,0,1.0,0.0,0.0,0.1364561322218008,,,,,,,,,,,
GANC,0.03401227295398712,0,1.0,0.0,0.0,,,,,,,,,,,,
ZNF106,0,0,2.0,0.0,0.0,,,,,,,,,,,,
SNAP23,0.05350768566131592,0,3.0,0.0,0.0,0.053507679829674894,,,,,,,,,,,
LRRC57,0,0,3.0,0.0,0.0,,,,,,,,,,,,
HAUS2,0.043179355561733246,0,2.0,0.0,0.0,,,,,,,,,,,,
STARD9,0.10678379982709885,0,4.0,0.0,0.0,0.18123624218492873,0.004434539642982348,,,,,,,,,,
CDAN1,0.01785975880920887,0,1.0,0.0,0.0,,,,,,,,,,,,
UBR1,0.0018775243079289794,0,3.0,0.0,0.0,0.07233190533572667,,,,,,,,,,,
EPB42,0,0,0.0,0.0,0.0,,,,,,,,,,,,
TMEM62,0.12816978991031647,0,4.0,0.0,0.0,0.13357915307702728,0.009900388677457886,,,,,,,,,,
CCNDBP1,0.12500686943531036,0,2.0,0.0,0.0,0.1637814310928576,0.007104289443386939,,,,,,,,,,
ADAL,0.005311509594321251,0,1.0,0.0,0.0,,,,,,,,,,,,
TUBGCP4,0,0,2.0,0.0,0.0,,,,,,,,,,,,
TP53BP1,0.0018229404231533408,0,1.0,0.0,0.0,,,,,,,,,,,,
CATSPER2,0,0,0.0,0.0,0.0,,,,,,,,,,,,
PDIA3,0.002497331239283085,0,2.0,0.0,0.0,,,,,,,,,,,,
SERF2,0.09677166491746902,1,4.0,1.0,1.0,0.26672677595352756,0.05136239897201347,,,,,,,,,,
MFAP1,0,0,2.0,0.0,0.0,,,,,,,,,,,,
WDR76,0,0,5.0,0.0,1.0,0.19249959645685327,0.14524160442340475,0.010809161425790597,0.009277830853384992,,,,,,,,
PIN4P1,0,0,0.0,0.0,0.0,,,,,,,,,,,,
CASC4,0.04040888696908951,0,1.0,0.0,0.0,,,,,,,,,,,,
CTDSPL2,0,0,1.0,0.0,0.0,0.1310004092393674,,,,,,,,,,,
EIF3J-AS1,0.007633018307387829,0,3.0,0.0,0.0,,,,,,,,,,,,
EIF3J,0,0,2.0,0.0,0.0,0.17774158502378407,0.0025540390595053,,,,,,,,,,
SPG11,0.2392457276582718,0,4.0,1.0,2.0,0.32497694788585363,0.1899455995288042,0.005716955377685882,,,,,,,,,
PATL2,0.0014531547203660011,0,4.0,0.0,0.0,0.14557807435205106,0.03558914002439662,0.026359412367769636,,,,,,,,,
B2M,0.19196626543998718,0,5.0,0.0,1.0,0.2479922743463878,0.02058600038500867,,,,,,,,,,
TRIM69,0.07251747697591782,1,7.0,0.0,0.0,0.24101257045133911,0.1870599663154479,0.001417550225061532,8.385377309427756e-05,,,,,,,,
SLC30A4,0.13245989382266998,0,1.0,0.0,0.0,0.13245990050843567,,,,,,,,,,,
BLOC1S6,0.45960718393325806,1,1.0,1.0,1.0,0.4596071120651227,,,,,,,,,,,
SQRDL,0,1,3.0,0.0,0.0,0.2503751024720159,0.004602948066265049,,,,,,,,,,
DUT,0.017907559871673584,0,1.0,0.0,0.0,,,,,,,,,,,,
CEP152,0.09061481803655624,0,2.0,0.0,0.0,0.09061480942348521,,,,,,,,,,,
SHC4,0.11154256016016006,0,3.0,0.0,0.0,0.195203565102855,0.0006483217547243629,,,,,,,,,,
EID1,0,1,1.0,1.0,1.0,0.21889621828301165,,,,,,,,,,,
SECISBP2L,0,0,5.0,0.0,0.0,0.30818620537215863,0.0013526136517067087,,,,,,,,,,
COPS2,0,0,1.0,0.0,0.0,0.15264469302894415,,,,,,,,,,,
GALK2,0.061922792345285416,0,4.0,0.0,0.0,0.06192278608550197,,,,,,,,,,,
