,TSS R2,Enhancer R2
YLPM1,0.05464586988091469,0.00031891808612272143
EIF2B2,0.0009365249425172806,0.0
MLH3,0.1013246476650238,0.05248847231268883
ACYP1,0.05866837128996849,0.1575516164302826
NEK9,0.21736305952072144,0.1740393042564392
TMED10,2.787332505249651e-06,0.04550458863377571
BATF,0.039935898035764694,0.28962242603302
TTLL5,0.03380129486322403,0.0
C14orf1,0.0,0.07360369712114334
IFT43,0.0,0.0716785341501236
GPATCH2L,0.0,0.014050972647964954
IRF2BPL,0.0,0.10286029428243637
VIPAS39,0.25220826268196106,0.18136335909366608
AHSA1,0.0,0.22130243480205536
SPTLC2,0.0,0.20848925411701202
ALKBH1,0.0,0.01373816467821598
SLIRP,0.003714401973411441,0.034202415496110916
SNW1,0.14844472706317902,0.019201895222067833
CEP128,0.09376633912324905,0.12430522590875626
GTF2A1,0.12825867533683777,0.17622436583042145
SEL1L,0.04149346798658371,0.04927665740251541
CTD-2341M24.1,0.0025335883256047964,0.0
GALC,0.2754654586315155,0.055321577936410904
GPR65,0.0,0.11507442593574524
ZC3H14,0.05153663828969002,0.0
FOXN3,0.09073679149150848,0.14545613527297974
RP11-356K23.1,0.0,0.10301986336708069
Y_RNA-234,0.0,0.0
EFCAB11,0.0,0.12497179955244064
TDP1,0.040238432586193085,0.027785176411271095
PSMC1,0.0,0.05703635886311531
NRDE2,0.13065427541732788,0.0
CALM1,0.005744391120970249,0.06482306867837906
RPS6KA5,0.0,0.3262504041194916
C14orf159,0.14102204144001007,0.21351371705532074
GPR68,0.10725473612546921,0.07289047539234161
CTD-2547L24.3,0.022166462615132332,0.33629629015922546
CTD-2547L24.4,0.0,0.09599275141954422
CCDC88C,0.15122023224830627,0.29628872871398926
SMEK1,0.062218207865953445,0.0
TC2N,0.05600179359316826,0.08550480008125305
FBLN5,0.0,0.11740510165691376
TRIP11,0.15623751282691956,0.0
ATXN3,0.0,0.14686957001686096
NDUFB1,0.26489123702049255,0.0
CPSF2,0.0,0.09403525292873383
RIN3,0.015579286962747574,0.4220494329929352
GOLGA5,0.10262976586818695,0.040172331035137177
ITPK1,0.06401130557060242,0.4235987365245819
MOAP1,0.0,0.3011269271373749
TMEM251,0.02937786653637886,0.0
C14orf142,0.0,0.16345065832138062
UBR7,0.12027228623628616,0.047197312116622925
BTBD7,0.006168540567159653,0.0
ASB2,0.3009883463382721,0.5240002870559692
OTUB2,0.012845499441027641,0.12193421274423599
DDX24,0.0004914425080642104,0.2871544361114502
IFI27L1,0.00326210237108171,0.30853453278541565
IFI27,0.0,0.14049731194972992
IFI27L2,0.08295133709907532,0.027256453409790993
DICER1,0.046384088695049286,0.0
LINC00341,0.0,0.0
SYNE3,0.0,0.20718266069889069
SNHG10,0.0,0.00571576738730073
GLRX5,0.02213139645755291,0.1962990015745163
ATG2B,0.0,0.034983254969120026
GSKIP,8.211131353164092e-05,0.01058247685432434
RP11-872J21.3,0.0,0.17495185136795044
PAPOLA,0.0016757360426709056,0.0
VRK1,0.0,0.04280228912830353
C14orf64,0.10355424135923386,0.01742142252624035
RPL3P4,0.0,0.011651264503598213
BCL11B,0.024682486429810524,0.23266470432281494
SETD3,0.0,0.021571848541498184
CCNK,0.006211156956851482,0.08814465999603271
EVL,0.004967646207660437,0.30167490243911743
YY1,0.0,0.22698886692523956
WARS,0.06154932081699371,0.1069357767701149
WDR25,0.0,0.19958306849002838
PPP2R5C,0.2537936270236969,0.3208369016647339
DYNC1H1,0.0,0.04469401389360428
HSP90AA1,0.052743807435035706,0.003098096465691924
WDR20,0.0,0.13166671991348267
CINP,0.08891857415437698,0.2230125367641449
RCOR1,0.023428071290254593,0.03291279450058937
EIF5,0.2684330642223358,0.0
MARK3,0.0026009678840637207,0.20053309202194214
BAG5,0.0,0.2045167237520218
KLC1,0.04818824678659439,0.06100321188569069
APOPT1,0.13441060483455658,0.30167123675346375
RP11-73M18.8,0.0,0.0
ZFYVE21,0.0,0.2146652191877365
C14orf2,0.005749532021582127,0.05608547478914261
SIVA1,0.006449916400015354,0.004044020548462868
AKT1,0.003394766477867961,0.14274881780147552
CDCA4,0.04001982882618904,0.07251732796430588
GPR132,0.0001272927038371563,0.4290159046649933
NUDT14,0.054710935801267624,0.0444614440202713
BRF1,0.07822255790233612,0.06309811025857925
BTBD6,0.0,0.05926366522908211
CRIP1,0.0,0.11336598545312881
IGHV1-3,0.0036354793701320887,0.012578671798110008
IGHV1OR15-1,0.2583015263080597,0.14588885009288788
IGHV1OR15-3,0.1143130511045456,0.045006539672613144
TUBGCP5,0.04158472269773483,0.0
CYFIP1,0.0,0.021923808380961418
NIPA2,1.9610026356531307e-05,0.0
NIPA1,0.02221001125872135,0.0
HERC2P2,0.0,0.0026199843268841505
SNHG14,0.0,0.4578518867492676
UBE3A,0.0042837332002818584,0.0
HERC2,0.0,0.20151299238204956
HERC2P9,0.07692877948284149,0.0
NDNL2,0.06820829212665558,0.0
HMGN2P5,0.0,0.0
ARHGAP11B,0.05014393851161003,0.016163811087608337
Y_RNA-243,0.0,0.009064177982509136
FAN1,0.0870807021856308,0.0
KLF13,0.08390604704618454,0.20949912071228027
RP11-632K20.7,0.0,0.0
RP11-1000B6.3,0.0,0.0
ARHGAP11A,0.0,0.06042797118425369
EMC7,0.07857368141412735,0.0
KATNBL1,0.0001634305517654866,0.21872907876968384
EMC4,0.020834704861044884,0.012075675651431084
SLC12A6,0.002460011513903737,0.1427176296710968
NOP10,0.0030409451574087143,0.0211290642619133
LPCAT4,0.021787064149975777,0.031631119549274445
GOLGA8A,0.0,0.06539120525121689
GOLGA8B,0.0038160537369549274,0.09941530227661133
AQR,0.002741158939898014,0.10833068937063217
ZNF770,0.007570256944745779,0.0
DPH6,0.0,0.11686083674430847
C15orf41,0.055147286504507065,0.0
FAM98B,0.0,0.2782661020755768
RASGRP1,0.1404487043619156,0.013047776184976101
RP11-102L12.2,0.0,0.1236441433429718
RP11-275I4.2,0.0,0.42736873030662537
C15orf53,0.009914640337228775,0.29621994495391846
RP11-326N17.1,0.0,0.0
RP11-62C7.2,0.0,0.0
RP11-265N7.2,0.0,0.0
EIF2AK4,0.10303901880979538,0.006124265491962433
SRP14,0.15478849411010742,0.21165457367897034
SRP14-AS1,0.0,0.1674872189760208
BMF,0.08909493684768677,0.05292309820652008
BUB1B,0.0,0.2709572911262512
PLCB2,0.020640745759010315,0.008474653586745262
LINC00984,0.0,0.0985405370593071
KNSTRN,0.08824730664491653,0.10825062543153763
IVD,0.02553919516503811,0.016706233844161034
BAHD1,0.009111257269978523,0.11589732766151428
C15orf57,0.048407141119241714,0.10588975250720978
RPUSD2,0.0,0.013639549724757671
CASC5,0.05541626363992691,0.15695495903491974
RAD51-AS1,0.0,0.08942833542823792
RAD51,0.10009675472974777,0.0
RMDN3,0.0,0.09386950731277466
GCHFR,0.09947462379932404,0.32751139998435974
DNAJC17,0.0164908729493618,0.08932482451200485
ZFYVE19,0.0010123072424903512,0.002340614562854171
VPS18,0.1273537427186966,0.25034427642822266
INO80,0.10314609110355377,0.10397804528474808
RP11-540O11.7,0.0,0.0
CHP1,0.000577285944018513,0.05850525572896004
OIP5-AS1,0.0,0.1482965052127838
NUSAP1,0.0,0.11191297322511673
NDUFAF1,0.008828617632389069,0.2689289450645447
RTF1,0.0,0.11557072401046753
RPAP1,0.01530531607568264,0.08278963714838028
MGA,0.0,0.14406128227710724
RP11-107F6.3,0.0,0.000999262323603034
RP11-23P13.6,0.010734377428889275,0.18248149752616882
EHD4,0.0,0.23724603652954102
VPS39,0.0,7.180130342021585e-05
TMEM87A,0.0,0.13645616173744202
GANC,0.03401227295398712,0.0
ZNF106,0.0,0.03953082859516144
SNAP23,0.05350768566131592,0.00031153843156062067
LRRC57,0.0,0.036012303084135056
HAUS2,0.043179355561733246,0.0
STARD9,0.10678379982709885,0.15756024420261383
CDAN1,0.01785975880920887,0.0
UBR1,0.0018775243079289794,0.07233191281557083
EPB42,0.0,0.1775386929512024
TMEM62,0.12816978991031647,0.06045680120587349
CCNDBP1,0.12500686943531036,0.0
ADAL,0.005311509594321251,0.0
TUBGCP4,0.0,0.04622235521674156
TP53BP1,0.39485302567481995,0.07494324445724487
CATSPER2,0.0,0.0
PDIA3,0.002497331239283085,0.015287787653505802
SERF2,0.09677166491746902,0.31006407737731934
MFAP1,0.0,0.016946541145443916
WDR76,0.0,0.215387761592865
PIN4P1,0.0,0.0
CASC4,0.04040888696908951,0.0
CTDSPL2,0.0,0.13100041449069977
EIF3J-AS1,0.007633018307387829,0.00028458726592361927
EIF3J,0.0,0.1469295173883438
SPG11,0.2392457276582718,0.3628009557723999
PATL2,0.0014531547203660011,0.14437943696975708
B2M,0.19196626543998718,0.2685766816139221
TRIM69,0.07251747697591782,0.12586893141269684
SLC30A4,0.13245989382266998,0.0
BLOC1S6,0.45960718393325806,0.0
SQRDL,0.0,0.1729423701763153
DUT,0.017907559871673584,0.0
CEP152,0.09061481803655624,0.009957659989595413
SHC4,0.11154256016016006,0.39037320017814636
EID1,0.0,0.21889619529247284
SECISBP2L,0.0,0.14095956087112427
COPS2,0.0,0.15264466404914856
GALK2,0.061922792345285416,0.048672471195459366
FAM227B,0.0016223184065893292,0.0
DTWD1,0.0,0.10784810036420822
ATP8B4,0.006332239136099815,0.1453835517168045
CTD-2647E9.3,0.0,0.0
SLC27A2,0.0,0.0547688789665699
GABPB1,0.0,0.002396583091467619
GABPB1-AS1,0.06734858453273773,0.0
USP8,0.25214922428131104,0.0
TRPM7,0.0,0.0011780211934819818
SPPL2A,0.024212157353758812,0.1697155386209488
LYSMD2,0.06969642639160156,0.1768803596496582
TMOD3,0.0,0.3623345196247101
LEO1,0.011983824893832207,0.11571700125932693
MAPK6,0.03129647672176361,0.09777708351612091
GNB5,0.020380381494760513,0.03919804468750954
MYO5A,0.18106739223003387,0.39644351601600647
ARPP19,0.0008560030837543309,0.0
FAM214A,0.074720598757267,0.04773465916514397
RSL24D1,0.007299917750060558,0.010284552350640297
RAB27A,0.00568292336538434,0.0507311150431633
RP11-139H15.1,0.025377700105309486,0.0
PIGB,0.0,0.20237772166728973
CCPG1,0.24416744709014893,0.278150349855423
NEDD4,0.024274280294775963,0.0
RFX7,0.0015670269494876266,0.017955834046006203
ZNF280D,0.0,0.029479635879397392
TCF12,0.0030093672685325146,0.07329007983207703
POLR2M,0.009097643196582794,0.0
RP11-50C13.1,0.0,0.12592095136642456
ADAM10,0.07204736769199371,0.3935467600822449
RP11-123C21.2,0.0,0.0
FAM63B,0.010125905275344849,0.0024489678908139467
RNF111,0.04934097081422806,0.02115641161799431
SLTM,0.005404289346188307,0.11471514403820038
MYO1E,0.0,0.25399792194366455
GTF2A2,0.10391540080308914,0.08171705156564713
BNIP2,0.26004502177238464,0.2359432727098465
RP11-361D15.2,0.0,0.20970290899276733
ANXA2,0.05213390290737152,0.28840529918670654
NARG2,0.10328881442546844,0.0038219569250941277
RORA,0.0,0.24511316418647766
VPS13C,0.01062574703246355,0.11894086748361588
TPM1,0.00760258873924613,0.0
LACTB,0.04587090015411377,0.0
RPS27L,0.0003240225778426975,0.022268567234277725
RAB8B,0.01717809960246086,0.014088362455368042
APH1B,0.286006897687912,0.00039583860780112445
USP3,0.06587117910385132,0.08754681795835495
HERC1,0.04259004443883896,0.10110064595937729
DAPK2,0.05775772035121918,0.2347925454378128
FAM96A,0.152612566947937,0.00012422514555510134
SNX1,0.004504012409597635,0.025218402966856956
PPIB,0.06579981744289398,0.030170325189828873
CSNK1G1,0.0099931750446558,0.17563875019550323
KIAA0101,0.005142499227076769,0.19454318284988403
TRIP4,0.13479359447956085,0.27227118611335754
Y_RNA-265,0.0,0.0031606245320290327
ZNF609,0.0,0.1667032092809677
OAZ2,0.0010440591722726822,0.0
ANKDD1A,0.023809457197785378,0.2787008583545685
SPG21,0.029072463512420654,0.09367366135120392
MTFMT,0.0,0.03517519682645798
PDCD7,0.0,0.016511602327227592
CLPX,0.011667492799460888,0.0
PARP16,0.013391212560236454,0.26903435587882996
DPP8,0.10989147424697876,0.0956387147307396
PTPLAD1,0.04290422052145004,0.2527950704097748
VWA9,0.1680755913257599,0.0396236814558506
DENND4A,0.0,0.1495620608329773
RAB11A,0.07562310248613358,0.2471856325864792
DIS3L,0.0,0.009410017170011997
TIPIN,0.013562510721385479,0.2415894716978073
MAP2K1,0.0,0.09094225615262985
CTD-3185P2.1,0.0,0.03429597243666649
SNAPC5,0.005367324687540531,0.0035649696364998817
RPL4,0.0,0.09683039039373398
ZWILCH,0.0001697712141321972,0.02190205454826355
SMAD3,0.026669321581721306,0.14941245317459106
AAGAB,0.11832288652658463,4.439091935637407e-05
C15orf61,0.0,0.11951304227113724
MAP2K5,0.25435972213745117,0.07416188716888428
PIAS1,0.0,1.596555011929013e-05
CALML4,0.0,0.0013330571819096804
FEM1B,0.0,0.32034167647361755
ANP32A,0.0,0.025144021958112717
KIF23,0.05010988935828209,0.050639454275369644
RPLP1,0.1921619474887848,0.007057202514261007
TLE3,0.005175067577511072,0.12462670356035233
RP11-673C5.1,0.0,0.0
MYO9A,0.0,0.07032153755426407
SENP8,0.007811807096004486,0.0
PKM,0.14447055757045746,0.06852021813392639
PARP6,0.07219391316175461,0.06794473528862
HEXA,0.09173358231782913,0.08327660709619522
ARIH1,0.0,0.12527401745319366
BBS4,0.01921575702726841,0.06790613383054733
ADPGK,0.0499570369720459,0.001968439668416977
NPTN,7.051422289805487e-05,0.03639606013894081
LOXL1-AS1,0.10524089634418488,0.057727597653865814
PML,0.0033034561201930046,0.07885899394750595
UBL7,0.0,0.309982031583786
UBL7-AS1,0.04101068526506424,0.01129391510039568
ARID3B,0.0,0.11483994126319885
CLK3,0.10120560973882675,0.11619751155376434
EDC3,0.15782685577869415,0.10757502913475037
CSK,0.13534103333950043,1.5525108665315202e-06
ULK3,0.04975800961256027,0.15205805003643036
SCAMP2,0.06671734154224396,0.22710388898849487
MPI,1.53506662172731e-05,0.1740838587284088
FAM219B,0.0668342262506485,0.22107957303524017
COX5A,0.004454915877431631,0.1067676916718483
RPP25,1.927866105688736e-05,0.0
PPCDC,0.00020069329184480011,0.22259452939033508
COMMD4,0.023866605013608932,0.0
MAN2C1,0.2114660143852234,0.1640092432498932
SIN3A,0.005235059652477503,0.14267598092556
PTPN9,0.17235738039016724,0.027311258018016815
SNUPN,0.16246101260185242,0.42088082432746887
IMP3,0.0012052473612129688,0.07107734680175781
UBE2Q2,0.05622220039367676,0.08735506236553192
FBXO22,0.007814895361661911,0.1461315155029297
NRG4,0.0,0.10018691420555115
ETFA,0.0,0.12222219258546829
SCAPER,0.0,0.002193247666582465
RCN2,0.028029849752783775,0.03318382054567337
PSTPIP1,0.013589420355856419,0.05214289203286171
TSPAN3,0.017352908849716187,0.0
PEAK1,0.07378911972045898,0.09645438939332962
HMG20A,0.0003980295150540769,0.0041288877837359905
TBC1D2B,0.0,0.345990926027298
IDH3A,0.0,0.25130465626716614
DNAJA4,0.0011747098760679364,0.0
WDR61,0.039953600615262985,0.0
IREB2,0.07048647105693817,0.0
PSMA4,0.027653686702251434,0.15503805875778198
MORF4L1,0.0007037409814074636,0.1648552566766739
CTSH,0.1565486192703247,0.44013893604278564
TMED3,0.0,0.3437177240848541
MTHFS,0.02438155561685562,0.0
ST20,0.0,0.1341972053050995
BCL2A1,0.11508966982364655,0.43486377596855164
ZFAND6,0.006113568786531687,0.0
FAH,0.057476695626974106,0.15635107457637787
MESDC2,0.11537909507751465,0.15351906418800354
IL16,0.007603553123772144,0.04886495694518089
EFTUD1,0.0,0.007531885057687759
RP11-752G15.6,0.05287424474954605,0.12225520610809326
WHAMM,0.0,0.392403244972229
HOMER2,0.0011287456145510077,0.13677826523780823
FAM103A1,0.0,0.5416858196258545
C15orf40,0.008549953810870647,0.09104491770267487
BTBD1,0.0,0.04807222634553909
TM6SF1,0.0,0.23934559524059296
HDGFRP3,0.42375990748405457,0.46909835934638977
UBE2Q2P1,0.11035305261611938,0.21742133796215057
ZSCAN2,0.027568049728870392,0.24959279596805573
SCAND2P,0.03574232757091522,0.19240334630012512
WDR73,0.04480047896504402,0.040941521525382996
NMB,0.0,0.07665431499481201
SEC11A,0.0005264279898256063,0.08475369960069656
ZNF592,0.02300167642533779,0.1248287707567215
PDE8A,0.10130613297224045,0.0
ADAMTS7P4,0.026356205344200134,0.12142615020275116
AKAP13,0.18439802527427673,0.28337734937667847
MRPL46,0.0,0.041679684072732925
MRPS11,0.00013294148084241897,0.0
AEN,0.0,0.18255560100078583
ISG20,0.04729791358113289,0.12568168342113495
HAPLN3,0.0,0.03911254182457924
ABHD2,0.0,0.1389792561531067
FANCI,0.1024915874004364,0.2462744414806366
POLG,0.0,0.3265308439731598
IDH2,0.0,0.0012793649220839143
CIB1,0.0,0.1500762403011322
GDPGP1,0.07493732124567032,0.25258123874664307
NGRN,0.1313977688550949,0.031163420528173447
IQGAP1,0.007212222088128328,0.12777499854564667
CRTC3,0.05143165588378906,0.11265852302312851
BLM,0.018330762162804604,0.2721604108810425
CTD-3094K11.1,0.0,0.34137213230133057
FURIN,0.2266896516084671,0.1771211475133896
MAN2A2,0.0008002659305930138,0.43401235342025757
UNC45A,6.556904554599896e-05,0.263907790184021
HDDC3,0.0,0.11964969336986542
PRC1,0.005555825773626566,0.0003795656666625291
VPS33B,0.0,0.28668683767318726
HMGN1P38,0.0,0.0
AC013394.2,3.850525445159292e-07,0.194951593875885
CHD2,9.490680531598628e-05,0.3868139088153839
MCTP2,0.2182585895061493,0.10929637402296066
RP11-4F5.2,0.0,0.0
LRRC28,0.0,0.1732093095779419
MEF2A,0.17180471122264862,0.13630367815494537
LYSMD4,0.26441583037376404,0.0
LINS,0.43108105659484863,0.016093933954834938
ASB7,0.0,0.02896840125322342
CHSY1,0.11685776710510254,0.13372954726219177
VIMP,0.11328445374965668,0.045498449355363846
SNRPA1,0.0123599236831069,0.22896091639995575
TM2D3,0.1223469004034996,0.021743224933743477
TARSL2,0.0,0.054712776094675064
RP11-89K11.1,0.044356804341077805,0.0
POLR3K,0.00012098674051230773,0.00943326111882925
SNRNP25,0.0,0.12407685816287994
MPG,0.002516821026802063,0.1814546436071396
NPRL3,0.00716236000880599,0.05320223793387413
LUC7L,0.2677753269672394,0.11313637346029282
ITFG3,0.0,0.16201166808605194
AXIN1,0.1193743422627449,0.17110827565193176
MRPL28,0.24445749819278717,0.24973781406879425
TMEM8A,0.19119654595851898,0.2899189591407776
NME4,0.0,0.1697520762681961
CAPN15,0.0,0.17511601746082306
C16orf13,0.002332169795408845,0.12219522893428802
FAM195A,0.0,0.48254549503326416
RHOT2,0.058950334787368774,0.11542563885450363
STUB1,0.14974763989448547,0.10408134013414383
FAM173A,0.046065520495176315,0.10374920815229416
HAGHL,0.0011178046697750688,0.23094135522842407
UBE2I,0.1913587599992752,0.0
TSR3,0.0,0.0278693325817585
GNPTG,0.013561932370066643,0.3758590817451477
UNKL,0.21737311780452728,0.09648393839597702
C16orf91,0.11285752803087234,0.15509800612926483
TMEM204,0.0,0.17137065529823303
CRAMP1L,0.0,0.23540098965168
HN1L,0.10603321343660355,0.06338690966367722
NME3,0.14548633992671967,0.24130897223949432
MRPS34,0.0,0.05477255582809448
NUBP2,0.0,0.015504140406847
HAGH,0.0,0.3307529091835022
FAHD1,0.0006412679795175791,0.05272991955280304
MSRB1,0.02327580191195011,0.3175698518753052
NDUFB10,0.0057984027080237865,0.06493442505598068
RPS2,0.03381635248661041,0.15480674803256989
SNHG9,0.0,0.09387818723917007
TBL3,5.855189374415204e-05,0.10054170340299606
GFER,0.0932808518409729,0.03291724994778633
NTHL1,0.0,0.004291673190891743
TSC2,8.918331877794117e-05,0.4338185489177704
RP11-304L19.5,0.0,0.0
MLST8,0.0,0.0
ECI1,0.0,0.0210125595331192
RNPS1,0.0024647207465022802,0.0
MIR940,0.0,0.42133259773254395
TBC1D24,0.03833284601569176,0.2660021185874939
AMDHD2,0.0,0.38221773505210876
PDPK1,0.17377020418643951,0.22474752366542816
AC141586.5,0.0,0.014596784487366676
ERVK13-1,0.1058543398976326,0.1592077761888504
KCTD5,0.04071700945496559,0.030620060861110687
SRRM2,0.1683855950832367,0.012866497039794922
TCEB2,0.1342390477657318,0.21174350380897522
PRSS21,0.37916892766952515,0.0031667521689087152
FLYWCH2,0.08611517399549484,0.0013433854328468442
FLYWCH1,0.018242793157696724,0.0862831175327301
TNFRSF12A,0.0,0.14105969667434692
HCFC1R1,0.04867427051067352,0.6257016658782959
THOC6,0.0,0.40920305252075195
MMP25,0.3435630202293396,0.1773868203163147
RP11-473M20.7,0.16658110916614532,0.2869446873664856
IL32,0.04314790666103363,0.4725899398326874
RP11-473M20.14,3.8115693314466625e-05,0.22386349737644196
ZNF200,0.009745700284838676,0.2018941342830658
ZNF263,0.04585745185613632,0.08838814496994019
ZNF75A,0.0,0.07845695316791534
ZSCAN32,0.0,0.1971350759267807
ZNF174,0.02551608718931675,0.15794676542282104
ZNF597,0.0,0.03287297114729881
NAA60-1,0.09540676325559616,0.2827274799346924
CLUAP1,0.3892735242843628,0.03719497099518776
NLRC3,0.0,0.0
DNASE1,0.0,0.0
CREBBP,0.15022921562194824,0.02657516486942768
PAM16,0.007829044945538044,0.0014680271269753575
CORO7,0.12384802848100662,0.043978266417980194
DNAJA3,0.0,0.010882551781833172
NMRAL1,0.09046414494514465,0.14473237097263336
HMOX2,0.0,0.20843985676765442
CDIP1,0.0037559119518846273,0.08471696823835373
NUDT16L1,0.27281758189201355,0.066026471555233
ANKS3,0.09298474341630936,0.2017592489719391
ROGDI,0.0582578107714653,0.049724385142326355
GLYR1,0.0,0.060290686786174774
UBN1,0.006696529686450958,0.02835177630186081
ALG1,0.02148984558880329,0.13068610429763794
FAM86A,0.0027005949523299932,0.0
METTL22,0.0,0.022453851997852325
ABAT,0.0012000221759080887,0.0
TMEM186,0.29113659262657166,0.0
PMM2,0.0,0.014968528412282467
CARHSP1,0.002840363886207342,0.0039396886713802814
USP7,0.0013995919143781066,0.09304307401180267
C16orf72,0.3515459895133972,0.005357882473617792
RP11-473I1.9,0.0,0.23302781581878662
RP11-473I1.5,0.0,0.07720332592725754
RP11-473I1.10,0.0,0.06265493482351303
ATF7IP2,0.006300719454884529,0.0
NUBP1,0.0,0.04508692026138306
CIITA,0.011433820240199566,0.2624034285545349
CLEC16A,0.009833729825913906,0.11450863629579544
SOCS1,0.0,0.12068258225917816
LITAF,0.11636125296354294,0.30624809861183167
TXNDC11,0.027553420513868332,0.015722231939435005
ZC3H7A,0.007087300531566143,0.0
