,promoter_R_sq,num_eig,num_peaks,num_sigpeaks,eigen0_R_sq,eigen1_R_sq,eigen2_R_sq,eigen3_R_sq,eigen4_R_sq,eigen5_R_sq,eigen6_R_sq,eigen7_R_sq,eigen8_R_sq,eigen9_R_sq,eigen10_R_sq,eigen11_R_sq,eigen12_R_sq,eigen13_R_sq,eigen14_R_sq
TMEM106C,0,0,0.0,0.0,,,,,,,,,,,,,,,
SENP1,0,0,2.0,0.0,0.15682088965146182,,,,,,,,,,,,,,
RP1-228P16.7,0,0,1.0,0.0,,,,,,,,,,,,,,,
PFKM,0.11735813319683075,0,2.0,0.0,0.1173581783667662,,,,,,,,,,,,,,
ASB8,0,0,4.0,0.0,0.1580243431557059,0.005637606076327208,,,,,,,,,,,,,
ZNF641,0.02115173451602459,0,1.0,0.0,,,,,,,,,,,,,,,
KANSL2,0,0,1.0,0.0,,,,,,,,,,,,,,,
CCNT1,0,0,4.0,0.0,0.07909245845835519,,,,,,,,,,,,,,
CACNB3,0.09497343003749847,1,9.0,1.0,0.29995740832542467,0.19804649676407274,0.0035980155842000416,0.0018176766120403328,0.00036680233989372856,,,,,,,,,,
DDX23,0.03592287376523018,0,3.0,0.0,,,,,,,,,,,,,,,
RND1,0,0,4.0,0.0,0.12030163374657235,0.0006767420702326073,,,,,,,,,,,,,
RP11-302B13.1,0,1,5.0,1.0,0.2531457346564622,0.024383452878318453,0.0055373640346814594,,,,,,,,,,,,
RP11-302B13.5,0,0,12.0,0.0,0.15249877649171809,0.03750293262257144,0.030097349063061423,0.02823910852001815,0.006232082744209124,,,,,,,,,,
CCDC65,0.016291853040456772,0,6.0,0.0,0.18791884776390275,0.013381503732451411,0.010552134818555787,0.002439647134139333,,,,,,,,,,,
FKBP11,0.0023858423810452223,1,6.0,1.0,0.2085781711258024,,,,,,,,,,,,,,
ARF3,0.10079939663410187,1,8.0,0.0,0.2532148718720375,6.566936570089948e-05,,,,,,,,,,,,,
PRKAG1,0.016110312193632126,0,9.0,0.0,0.15741619691982542,,,,,,,,,,,,,,
KMT2D,0.1975751370191574,1,6.0,0.0,0.3284940741387447,0.029217024241817408,0.00013255705853581367,,,,,,,,,,,,
RHEBL1,0,1,4.0,0.0,0.3783417300535376,0.00021953545742735037,,,,,,,,,,,,,
LMBR1L,0.0006159355980344117,0,2.0,0.0,0.058168907185484696,,,,,,,,,,,,,,
TUBA1B,0,0,0.0,0.0,,,,,,,,,,,,,,,
TUBA1A,0,0,3.0,1.0,0.17524512595569847,0.1310286442981809,0.01770202800835563,,,,,,,,,,,,
TUBA1C,0.0571991391479969,0,3.0,0.0,0.05719917219173751,,,,,,,,,,,,,,
TROAP,0,0,2.0,0.0,,,,,,,,,,,,,,,
SPATS2,0.21191829442977905,0,4.0,1.0,0.1915219146655073,0.0256788244164688,0.0069392385302408455,,,,,,,,,,,,
MCRS1,0,1,5.0,1.0,0.21584072060683818,,,,,,,,,,,,,,
PRPF40B,0.25315409898757935,1,9.0,3.0,0.5542491181322114,0.14990518360829327,0.03756735108952844,0.00013278901284535826,,,,,,,,,,,
FMNL3,0,0,10.0,0.0,0.16432067504558226,0.0025844733599461357,,,,,,,,,,,,,
TMBIM6,0.07706521451473236,1,7.0,1.0,0.24982966603902065,0.08896579677283575,,,,,,,,,,,,,
BCDIN3D,0,0,2.0,0.0,,,,,,,,,,,,,,,
RACGAP1,0.15766936540603638,0,4.0,0.0,0.15766940986096495,,,,,,,,,,,,,,
SMARCD1,0.12700819969177246,1,11.0,3.0,0.4956918518490395,0.052122503970082834,0.05042379325763433,0.026014328160438097,0.010592578539455704,0.0067572691793342755,6.004497320304853e-05,,,,,,,,
COX14,0,0,6.0,0.0,,,,,,,,,,,,,,,
RP4-605O3.4,0,0,6.0,0.0,0.18037807711227616,0.02840896152082321,,,,,,,,,,,,,
CERS5,0,1,4.0,2.0,0.3815170508487949,0.1504139325753308,0.09711085776483368,,,,,,,,,,,,
LIMA1,0,2,7.0,2.0,0.3498693593757949,0.2183340126712555,0.056201781481588345,0.026282232666887,0.0008400041302214182,,,,,,,,,,
LARP4,0.1680247187614441,0,2.0,0.0,0.16802474694811653,,,,,,,,,,,,,,
DIP2B,0.01014404185116291,1,8.0,0.0,0.445463788156184,0.06182367227879665,0.04238032466495344,0.00017482392304376496,5.8308108604816195e-09,,,,,,,,,,
ATF1,0,0,2.0,0.0,0.14852595436407628,0.001567880401695361,,,,,,,,,,,,,
METTL7A,0.0036367184948176146,0,1.0,0.0,,,,,,,,,,,,,,,
SLC11A2,0.024339906871318817,0,2.0,0.0,0.09701054960739088,,,,,,,,,,,,,,
LETMD1,0,0,1.0,0.0,0.05624804176726263,,,,,,,,,,,,,,
CSRNP2,0,1,1.0,1.0,0.20373386876610358,,,,,,,,,,,,,,
TFCP2,0,0,1.0,0.0,,,,,,,,,,,,,,,
RP11-416A17.6,0,0,0.0,0.0,,,,,,,,,,,,,,,
DAZAP2,0,0,3.0,0.0,0.13947570908406412,,,,,,,,,,,,,,
SMAGP,0,1,3.0,1.0,0.29983756773735026,0.032095620800906347,,,,,,,,,,,,,
BIN2,0,1,6.0,2.0,0.2927317286728517,0.06742903787643781,0.0008658689314607903,,,,,,,,,,,,
GALNT6,0,0,6.0,0.0,0.14960101488302585,0.0005304050724360802,,,,,,,,,,,,,
C12orf44,0.046016424894332886,1,4.0,1.0,0.7634804774419219,,,,,,,,,,,,,,
KRT7,0.042710769921541214,1,4.0,1.0,0.44478946318028556,0.07885438282169711,,,,,,,,,,,,,
EIF4B,0.002649270696565509,0,6.0,0.0,0.05100248392929406,,,,,,,,,,,,,,
HIGD1AP1,0,0,1.0,0.0,,,,,,,,,,,,,,,
RP11-1136G11.6,0,0,0.0,0.0,,,,,,,,,,,,,,,
CSAD,0.512353777885437,1,4.0,2.0,0.5434406839834715,0.027664574938034953,,,,,,,,,,,,,
ZNF740,0,0,2.0,0.0,,,,,,,,,,,,,,,
ITGB7,0,1,5.0,1.0,0.3320792304237931,0.010228420199041284,0.005886714095838615,,,,,,,,,,,,
RARG,0.0019985251128673553,0,5.0,0.0,0.1633288014164258,0.005232749749866374,,,,,,,,,,,,,
MFSD5,0,0,4.0,0.0,0.17488498678397843,,,,,,,,,,,,,,
PFDN5,0,1,3.0,0.0,0.2692222952254066,0.0015622980517399155,,,,,,,,,,,,,
C12orf10,0.04445108026266098,2,4.0,1.0,0.26000335226714705,0.21482697879415164,0.07174678448788696,,,,,,,,,,,,
AAAS,0,1,3.0,0.0,0.22012202132561945,0.012523006160297915,,,,,,,,,,,,,
SP1,0,1,4.0,1.0,0.33628840808700877,0.027866447060398914,,,,,,,,,,,,,
PRR13,0,0,2.0,0.0,,,,,,,,,,,,,,,
PCBP2,0.0430167056620121,1,6.0,0.0,0.6038567817447621,0.015926760618025275,0.0008435202144044042,,,,,,,,,,,,
TARBP2,0.07348515093326569,0,6.0,0.0,0.12436728553098958,0.004878693200578549,,,,,,,,,,,,,
ATF7,0.012275216169655323,0,8.0,0.0,0.1768888294452425,0.05676907866791362,0.0031251587226448206,,,,,,,,,,,,
ATP5G2,0.0021705124527215958,0,5.0,0.0,0.13956032718408254,,,,,,,,,,,,,,
CALCOCO1,0.0009263562969863415,1,6.0,0.0,0.2459116900557651,0.004622543586973332,,,,,,,,,,,,,
RP11-834C11.7,0,1,4.0,1.0,0.25793781562182827,0.10606000685302609,0.013348054569407986,,,,,,,,,,,,
SMUG1,0.028313159942626953,1,8.0,0.0,0.2787931544709902,0.008063999020617893,0.0006164075069200835,,,,,,,,,,,,
CBX5,0.005981578025966883,1,9.0,0.0,0.35919465305257453,0.15573686748501628,0.09823052141887341,0.028129367369632636,,,,,,,,,,,
HNRNPA1,0.013299083337187767,0,3.0,0.0,,,,,,,,,,,,,,,
COPZ1,0.07214097678661346,0,10.0,1.0,0.15128180077163522,0.1502166324969923,0.1431959267390249,0.05942257943407471,0.02903152885904248,,,,,,,,,,
ITGA5,0.10797691345214844,1,11.0,1.0,0.404695044314278,0.05466235323449781,0.021343616511561397,,,,,,,,,,,,
GTSF1,0.7708109617233276,1,2.0,1.0,0.7708109792026566,,,,,,,,,,,,,,
NCKAP1L,0.03252176567912102,0,2.0,0.0,,,,,,,,,,,,,,,
PDE1B,0.2770315408706665,1,3.0,2.0,0.32524722728208727,0.0006138316476069417,,,,,,,,,,,,,
MUCL1,0.014396069571375847,0,2.0,0.0,,,,,,,,,,,,,,,
TESPA1,0,0,7.0,0.0,0.1369033068551283,0.005793690135342712,,,,,,,,,,,,,
PHC1P1,0,0,0.0,0.0,,,,,,,,,,,,,,,
BLOC1S1,0,0,4.0,0.0,0.0684933365351605,,,,,,,,,,,,,,
RDH5,0.012070195749402046,1,4.0,1.0,0.24354938103575022,,,,,,,,,,,,,,
CD63,0.4745337665081024,2,5.0,1.0,0.3456016146667275,0.22480712248696416,0.06565510618215059,2.1113923804615507e-05,,,,,,,,,,,
GDF11,0,1,4.0,2.0,0.4660931821169355,0.008993894186563678,,,,,,,,,,,,,
SARNP,0,0,1.0,0.0,,,,,,,,,,,,,,,
ORMDL2,0.004740087781101465,0,1.0,0.0,,,,,,,,,,,,,,,
DNAJC14,0,0,1.0,0.0,,,,,,,,,,,,,,,
WIBG,0.0027416120283305645,0,8.0,0.0,0.1364217261218982,0.09000236931901578,0.006421858754150802,,,,,,,,,,,,
DGKA,0.15127134323120117,1,7.0,0.0,0.30890456004870137,0.09099002191582548,0.014148410970707792,,,,,,,,,,,,
CDK2,0,1,8.0,2.0,0.2062110482678356,0.15345282389508783,0.10816983028283114,0.08925978200292313,0.015107351159479485,,,,,,,,,,
RAB5B,0.00020363859948702157,1,9.0,1.0,0.23563251224378626,0.1823498815615869,0.061806211159473955,0.014558486493401947,0.009288060767051434,,,,,,,,,,
SUOX,0.2271163910627365,1,5.0,1.0,0.3351460434409855,0.05608612710229527,0.030453716755055347,,,,,,,,,,,,
IKZF4,0.07003752142190933,0,6.0,0.0,0.132391265244936,3.083228119902693e-05,,,,,,,,,,,,,
RPS26,0.09782097488641739,1,5.0,0.0,0.22349115095432456,0.006204773251992695,0.0029218802498351014,,,,,,,,,,,,
PA2G4,0.0005308270920068026,1,5.0,1.0,0.24881709827041523,0.07775880829805987,0.01066674734140162,,,,,,,,,,,,
RPL41,0.12497881799936295,1,5.0,0.0,0.2429950953033503,0.0357792991010233,1.2747918309570027e-05,,,,,,,,,,,,
ZC3H10,0.28859591484069824,1,6.0,2.0,0.273060106132462,0.1264941028192119,0.060332228904738355,0.03449687058706959,0.0033163493420441405,,,,,,,,,,
ESYT1,0.03524946793913841,0,8.0,0.0,0.14155007069682565,0.00010699219943531784,,,,,,,,,,,,,
MYL6B,0.050401654094457626,1,9.0,0.0,0.4270269082607121,0.0713970339785534,0.029647078586709088,0.004976794773762428,,,,,,,,,,,
MYL6,0.0034514963626861572,2,9.0,2.0,0.26788804572530855,0.20742795007905018,0.14122585419571235,0.009437421471178056,,,,,,,,,,,
RP11-977G19.5,0,0,8.0,0.0,0.1561121656615089,0.02883407855664934,0.002580734028573261,,,,,,,,,,,,
SMARCC2,0.08683201670646667,1,8.0,0.0,0.26077692846042866,0.08086897745653521,0.0007101748804481976,,,,,,,,,,,,
RNF41,0,1,2.0,1.0,0.3167887715307641,0.05169280611625556,,,,,,,,,,,,,
NABP2,0.022725265473127365,1,5.0,1.0,0.21168178904275778,,,,,,,,,,,,,,
ANKRD52,0,1,2.0,1.0,0.32369694596064313,0.013651200200305295,,,,,,,,,,,,,
COQ10A,0,0,1.0,0.0,0.115068166572902,,,,,,,,,,,,,,
CS,0.030156334862113,1,5.0,1.0,0.2688932207497041,0.11551525083600352,,,,,,,,,,,,,
RP11-977G19.11,0,0,3.0,0.0,0.06272414421768563,,,,,,,,,,,,,,
CNPY2,0.015354286879301071,0,3.0,0.0,,,,,,,,,,,,,,,
PAN2,0,1,4.0,0.0,0.33478466713775534,0.09267040218915497,0.07229960421529281,0.06202636756599776,,,,,,,,,,,
IL23A,0,0,4.0,1.0,0.1966191822817365,0.056014034284153975,0.044287589225911306,,,,,,,,,,,,
STAT2,0.01672430895268917,1,6.0,0.0,0.2215396944731465,0.10938465682562454,0.028373625417480945,0.024195699734977018,,,,,,,,,,,
TIMELESS,0.000177863534190692,0,5.0,0.0,0.1431998352561052,,,,,,,,,,,,,,
SPRYD4,0.308969646692276,1,3.0,2.0,0.5158174770786922,0.0005299445152977295,,,,,,,,,,,,,
BAZ2A,0.005648891907185316,0,6.0,0.0,,,,,,,,,,,,,,,
ATP5B,0,0,4.0,0.0,,,,,,,,,,,,,,,
PTGES3,0.0004839263274334371,0,5.0,0.0,0.0513051095594321,,,,,,,,,,,,,,
NACA,0.07500599324703217,0,5.0,0.0,0.12568925843904957,4.897032934106227e-05,,,,,,,,,,,,,
PRIM1,0,1,3.0,1.0,0.20972238812632626,,,,,,,,,,,,,,
TMEM194A,0.11799559742212296,1,6.0,1.0,0.3901736420338181,0.028206824072540784,0.009994294252265903,,,,,,,,,,,,
NAB2,0,0,5.0,0.0,0.14310542636457035,1.954380531131511e-05,,,,,,,,,,,,,
STAT6,0.0007880944758653641,0,6.0,0.0,0.05740901210154845,,,,,,,,,,,,,,
SHMT2,0.0013880697079002857,1,7.0,4.0,0.43893576785800337,0.0940319158384876,0.06921436860135544,0.028990717613103352,0.013540476028633732,,,,,,,,,,
R3HDM2,0.007740119006484747,0,4.0,0.0,0.18639911561165862,0.013680578765543981,,,,,,,,,,,,,
ARHGAP9,0.2245558351278305,0,8.0,1.0,0.18296563098354668,0.057127507072074,0.047962997073968026,0.04038542574817542,,,,,,,,,,,
MARS,0.08553677052259445,1,9.0,1.0,0.23589145158338592,0.09687295127052721,0.04111417851611746,0.026186800254055953,0.010938783539748585,0.008629932953277217,,,,,,,,,
DDIT3,0,0,2.0,0.0,,,,,,,,,,,,,,,
MBD6,0,1,4.0,1.0,0.3213004045276779,0.11517073975682576,0.0028344845890991596,,,,,,,,,,,,
DCTN2,0.10243126004934311,0,3.0,0.0,0.10243126475838384,,,,,,,,,,,,,,
KIF5A,0.004245599266141653,1,4.0,1.0,0.6538840932321891,0.10123634241321224,,,,,,,,,,,,,
PIP4K2C,0,1,4.0,1.0,0.27750613999964185,0.01833091095799919,,,,,,,,,,,,,
OS9,0,0,2.0,0.0,0.169768728180582,0.012793268108071604,,,,,,,,,,,,,
RP11-571M6.8,0.034254591912031174,0,2.0,0.0,0.058454223863551306,,,,,,,,,,,,,,
AGAP2,0,1,6.0,1.0,0.2332831637427676,,,,,,,,,,,,,,
TSPAN31,0,0,5.0,0.0,0.19446686879853622,0.00292529688087831,,,,,,,,,,,,,
CDK4,0.10392078012228012,0,3.0,0.0,0.13318639119839518,0.001523673093352881,,,,,,,,,,,,,
MARCH9,0.008829357102513313,1,5.0,1.0,0.26989776240113517,,,,,,,,,,,,,,
METTL1,0,0,2.0,0.0,,,,,,,,,,,,,,,
METTL21B,0,1,6.0,0.0,0.3202437764421091,0.061245351194941074,0.04514168429528281,0.03700990021627805,,,,,,,,,,,
TSFM,0,0,5.0,0.0,,,,,,,,,,,,,,,
CTDSP2,0,1,4.0,1.0,0.5073242779919401,0.043639437397721415,0.023717959758698115,,,,,,,,,,,,
RP11-620J15.3,0,0,2.0,0.0,0.0531937426439286,,,,,,,,,,,,,,
XRCC6BP1,0.15507575869560242,0,5.0,0.0,0.18074983109374518,0.003218347531493563,,,,,,,,,,,,,
SLC16A7,0.25820058584213257,1,4.0,1.0,0.25820047320748424,,,,,,,,,,,,,,
FAM19A2,0.0932496190071106,1,10.0,0.0,0.2682422550360302,0.08586196747300634,0.053926678175044006,0.005380418082404684,,,,,,,,,,,
USP15,0.018167035654187202,2,11.0,1.0,0.456703240095453,0.23631724457267672,0.0866907995811499,0.007134923983704682,,,,,,,,,,,
MON2,0,1,1.0,1.0,0.34210272433311945,,,,,,,,,,,,,,
GAPDHP44,0,0,5.0,0.0,0.19573201437760326,0.03195906044188897,0.003035072291113299,,,,,,,,,,,,
RPL14P1,0,0,0.0,0.0,,,,,,,,,,,,,,,
RP11-848D3.4,0,0,0.0,0.0,,,,,,,,,,,,,,,
TMEM5,0.004720217082649469,0,1.0,0.0,,,,,,,,,,,,,,,
PABPC1P4,0,0,3.0,0.0,,,,,,,,,,,,,,,
C12orf66,0,0,2.0,0.0,,,,,,,,,,,,,,,
XPOT,0,0,1.0,0.0,,,,,,,,,,,,,,,
TBK1,0,1,3.0,1.0,0.3246492792197439,0.07361337929592102,,,,,,,,,,,,,
RASSF3,0,1,9.0,2.0,0.36784420028355863,0.01735610574681266,0.017026357067496008,0.003466797641822067,0.0032442762577395735,0.0008971249923368685,,,,,,,,,
GNS,0,1,7.0,1.0,0.22497674515126304,0.19240185477554764,0.04076758015921149,0.035746726441528064,0.0005286187260297031,,,,,,,,,,
LEMD3,0,0,5.0,0.0,,,,,,,,,,,,,,,
AC090673.2,0,0,1.0,0.0,0.06982588490549786,,,,,,,,,,,,,,
LLPH,0.0012759951641783118,0,3.0,0.0,0.05214278393540328,,,,,,,,,,,,,,
TMBIM4-1,0.03863908350467682,0,4.0,0.0,0.09478837179658182,,,,,,,,,,,,,,
RBMS1P1,0,0,2.0,0.0,0.0837806482787819,,,,,,,,,,,,,,
HELB,0.034485191106796265,0,6.0,0.0,0.11573340407968964,0.005006086986511425,,,,,,,,,,,,,
GRIP1,0,0,2.0,0.0,,,,,,,,,,,,,,,
CAND1,0.036444567143917084,0,2.0,0.0,0.08371598922500964,,,,,,,,,,,,,,
DYRK2,0.03401625156402588,0,5.0,0.0,,,,,,,,,,,,,,,
IFNG-AS1,0.2647235691547394,1,25.0,1.0,0.25918723220014644,0.10632123690463795,0.08606511206106283,0.04786764916852114,0.04726395923186206,0.03983017032109106,0.027664886590646042,0.01317131175785802,0.006742909133239467,0.0009961447504632278,,,,,
IFNG,0.17024953663349152,1,7.0,3.0,0.42487378852434904,0.09510908748595959,0.0718692127513295,0.03496446300486033,0.021061831923192775,0.0004154278505413069,,,,,,,,,
MDM1,0,1,2.0,1.0,0.23276693210156627,,,,,,,,,,,,,,
RP11-81H14.2,0.06319580972194672,1,7.0,0.0,0.25074056263252886,0.032140717978560336,0.01971776255266136,0.01731631201110669,0.007679405866566394,,,,,,,,,,
RP11-81H14.4,0,0,5.0,0.0,0.06915349480505165,,,,,,,,,,,,,,
RAP1B,0.03667909651994705,1,12.0,1.0,0.21318736740805153,0.17927606106247185,0.00022310918036328906,,,,,,,,,,,,
RP11-254B13.4,0,1,6.0,0.0,0.3517445637022782,0.006249141227803136,,,,,,,,,,,,,
SNORA70G,0,1,6.0,0.0,0.36813864144291514,0.0058989078284937815,,,,,,,,,,,,,
RP11-254B13.3,0,0,4.0,0.0,,,,,,,,,,,,,,,
RP11-637A17.2,0,0,3.0,0.0,0.08932733377082942,,,,,,,,,,,,,,
NUP107,0,0,5.0,0.0,0.17057703825833798,0.0003833982573782465,,,,,,,,,,,,,
SLC35E3,0,0,2.0,0.0,0.055758774797045135,,,,,,,,,,,,,,
MDM2,0.002138601616024971,0,5.0,0.0,0.09315692188996667,,,,,,,,,,,,,,
RP11-611O2.1,0,0,3.0,0.0,0.059891926753524005,,,,,,,,,,,,,,
CPSF6,0,1,4.0,1.0,0.20128881165471718,0.03416573395167428,,,,,,,,,,,,,
LYZ,0,0,3.0,0.0,,,,,,,,,,,,,,,
YEATS4,0,1,4.0,0.0,0.21612634163969238,0.06875994187290162,0.012605695251534368,,,,,,,,,,,,
FRS2,0,1,6.0,1.0,0.26141817517318816,,,,,,,,,,,,,,
CCT2,0,0,2.0,0.0,,,,,,,,,,,,,,,
RAB3IP,0,0,2.0,0.0,,,,,,,,,,,,,,,
RP11-611E13.2,0,1,3.0,0.0,0.20816144163662226,0.008084201857150046,,,,,,,,,,,,,
CNOT2,0,0,1.0,0.0,,,,,,,,,,,,,,,
ZFC3H1,0.007219485007226467,0,3.0,0.0,,,,,,,,,,,,,,,
THAP2,0,1,3.0,1.0,0.21238295931410023,,,,,,,,,,,,,,
TMEM19,0,1,2.0,1.0,0.2534568227005501,,,,,,,,,,,,,,
RAB21,0,0,2.0,0.0,0.08958698305254398,,,,,,,,,,,,,,
TBC1D15,0,1,4.0,2.0,0.37802704226555184,0.041663145903414224,0.006999325790601482,0.0026462704646197863,,,,,,,,,,,
ATXN7L3B,0,0,1.0,0.0,,,,,,,,,,,,,,,
CAPS2,0.008729338645935059,0,3.0,0.0,,,,,,,,,,,,,,,
GLIPR1L1,0.05156509205698967,0,2.0,0.0,0.1557521859444237,0.017957742862291758,,,,,,,,,,,,,
GLIPR1,0.005342194344848394,1,7.0,1.0,0.47431688498830427,0.1421696764398842,0.06570129569908623,0.0039247409506309346,0.0036440275627684024,,,,,,,,,,
KRR1,0.020353829488158226,1,3.0,1.0,0.23431938224776666,,,,,,,,,,,,,,
RP11-114H23.1,0,1,34.0,2.0,0.2972956535133444,0.18292198432334072,0.1509085094809291,0.10029634791416736,0.07951750268022183,0.04593955300847631,0.04198224189714748,0.04193425272307713,0.022575366394444355,0.018535240737132686,0.009928659397470042,0.0028128080726018572,0.0027390365155890643,0.0022176256777882235,0.0003952156304820434
RP11-114H23.3,0,1,5.0,1.0,0.47249102442401936,0.11037332487095775,0.020661268517295668,0.011814284890155824,,,,,,,,,,,
RP11-114H23.2,0,1,5.0,0.0,0.29944951458004077,0.06007830558560457,0.008964444101980015,,,,,,,,,,,,
PHLDA1,0.00869480799883604,1,8.0,1.0,0.28802778867818535,0.009185275122050498,,,,,,,,,,,,,
NAP1L1,0.028431344777345657,0,6.0,0.0,0.12420750184528649,0.06169763978591276,0.01237654900968134,,,,,,,,,,,,
BBS10,0,0,0.0,0.0,,,,,,,,,,,,,,,
OSBPL8,0.00036871578777208924,1,7.0,2.0,0.378630381147638,0.1683567839601231,0.03525564924837084,0.002835138946242194,,,,,,,,,,,
RP11-734E19.1,0,0,0.0,0.0,,,,,,,,,,,,,,,
ZDHHC17,0.01777801476418972,0,6.0,0.0,0.08174874985341207,,,,,,,,,,,,,,
E2F7,0,0,2.0,0.0,0.11315614778388658,,,,,,,,,,,,,,
RP11-123M21.2,0,0,0.0,0.0,,,,,,,,,,,,,,,
PPP1R12A,0.03775245323777199,1,8.0,0.0,0.2541256978188091,0.0036709610294221665,,,,,,,,,,,,,
LIN7A,0,1,5.0,3.0,0.43784252865618034,0.05398934813235506,2.8776719443766936e-07,,,,,,,,,,,,
CCDC59,0,0,0.0,0.0,,,,,,,,,,,,,,,
METTL25,0,0,0.0,0.0,,,,,,,,,,,,,,,
C12orf29,0,0,1.0,0.0,0.17003088960437931,,,,,,,,,,,,,,
CEP290,0,0,1.0,0.0,,,,,,,,,,,,,,,
TMTC3,0,0,0.0,0.0,,,,,,,,,,,,,,,
DUSP6,0.0399821512401104,0,5.0,0.0,0.12547641147885688,0.001760020218780483,,,,,,,,,,,,,
POC1B,0.0916234701871872,1,12.0,1.0,0.25249856134293736,0.09093357661062715,0.04858680288132385,0.009432961328295051,1.88788698229152e-05,,,,,,,,,,
CENPCP1,0,1,5.0,0.0,0.2068760890239546,0.006917993397581398,,,,,,,,,,,,,
GALNT4,0,0,4.0,0.0,0.09801291017414382,9.418657507739837e-08,,,,,,,,,,,,,
RP11-734K2.4,0.06042037531733513,2,4.0,1.0,0.25996085665831664,0.21349872396541236,0.027821385873790887,,,,,,,,,,,,
ATP2B1,0.03720738738775253,0,5.0,0.0,0.07604366787864972,,,,,,,,,,,,,,
LINC00936,0,0,3.0,0.0,0.08196079910654717,,,,,,,,,,,,,,
C12orf79,0,1,19.0,2.0,0.3981921300991931,0.15501813933630962,0.14993209859169054,0.07406987228040193,0.03276668734009882,0.02771719041877154,0.011811648285384878,0.008663103795065057,0.002625815996777197,,,,,,
BTG1,0.014764418825507164,0,3.0,0.0,0.16988703570187158,,,,,,,,,,,,,,
RP11-796E2.4,0,0,8.0,0.0,0.13036251253153147,0.11413440266290964,0.003029829413943229,,,,,,,,,,,,
EEA1,0,0,2.0,0.0,0.07674150302158672,,,,,,,,,,,,,,
AC138123.2,0,0,3.0,0.0,,,,,,,,,,,,,,,
NUDT4,0,1,5.0,1.0,0.3490609658134458,0.037438626772703744,0.005156376791837197,0.0024015962801790486,,,,,,,,,,,
UBE2N,0,1,9.0,1.0,0.35389835734655545,0.007162833976746278,0.006636310168011861,,,,,,,,,,,,
MRPL42,0,0,5.0,0.0,0.11292522556760332,8.005544076144139e-05,,,,,,,,,,,,,
SOCS2-AS1,0,1,3.0,1.0,0.2208110320710576,,,,,,,,,,,,,,
SOCS2,0,0,6.0,1.0,0.14736318905290205,0.13768147351412313,0.11946367126430682,0.026358936054981113,,,,,,,,,,,
CRADD,0,1,16.0,2.0,0.458805121637587,0.0938390929415169,0.06509360506390995,0.06271328054474924,0.006974610521674394,0.005542672485596498,0.005043088742259829,,,,,,,,
RP11-887P2.6,0,0,4.0,0.0,0.1633375400161313,0.04751780046874304,0.017525529714371248,0.012793735050644836,,,,,,,,,,,
PLXNC1,0,2,15.0,4.0,0.3696443835381503,0.29567324258053496,0.03961976434510508,0.023666252861985756,0.006920774288036915,0.006133817870839814,0.004216276094770755,1.3649532351008049e-05,,,,,,,
CCDC41,0,1,5.0,1.0,0.3318183092067649,0.10125328237716144,0.03542785301314846,0.022546289489216807,,,,,,,,,,,
SUCLG2P2,0,0,2.0,0.0,0.13797073321050402,,,,,,,,,,,,,,
TMCC3,0,1,7.0,5.0,0.36941667818573387,0.12280095151379937,0.058360070505826526,0.04026632789192603,0.029960549267939413,0.028957250403196896,0.00019098720337888979,,,,,,,,
NDUFA12,0.1766209602355957,1,7.0,1.0,0.34490171156894994,0.044226680632730705,0.016609868125705442,,,,,,,,,,,,
NR2C1,0,0,2.0,0.0,,,,,,,,,,,,,,,
VEZT,0,0,3.0,0.0,,,,,,,,,,,,,,,
METAP2,0,0,4.0,0.0,0.1305245448750326,,,,,,,,,,,,,,
USP44,0.14188413321971893,0,2.0,0.0,0.16406375644458962,0.004909387210305284,,,,,,,,,,,,,
SNRPF,0,0,1.0,0.0,,,,,,,,,,,,,,,
LTA4H,0.1188601553440094,1,6.0,0.0,0.2855206698711946,0.006768343712449333,0.0026812630665298833,,,,,,,,,,,,
ELK3,0,0,9.0,0.0,0.17346216404025838,0.001662756076030264,,,,,,,,,,,,,
CDK17,0.13740472495555878,1,11.0,0.0,0.2864573969386781,0.10352585036774616,0.0801913946584794,0.03128411462641544,0.012303648613651998,,,,,,,,,,
NEDD1,0,0,1.0,0.0,,,,,,,,,,,,,,,
RP11-181C3.1,0.16390880942344666,1,5.0,0.0,0.26357439801964616,0.0013442871959731316,0.001166159732884543,,,,,,,,,,,,
TMPO,0,1,5.0,3.0,0.5892534235145173,0.03519429063674728,0.03058679512184516,0.004022537324656164,0.0026362585071786912,,,,,,,,,,
SLC25A3,0.030602477490901947,0,3.0,0.0,0.11950578705070009,,,,,,,,,,,,,,
IKBIP,0,0,5.0,0.0,0.07552044002643257,,,,,,,,,,,,,,
APAF1,0.0016072966391220689,1,6.0,1.0,0.25857582690925635,0.03176455007793036,,,,,,,,,,,,,
UHRF1BP1L,0,1,3.0,0.0,0.3617296230609456,0.0007668744632537137,,,,,,,,,,,,,
GOLGA2P5,0,1,4.0,1.0,0.2557568772620319,0.11559822757649489,0.016197782275925415,,,,,,,,,,,,
ACTR6,0.0014395189937204123,1,5.0,0.0,0.20974914276252765,0.00099648852585709,,,,,,,,,,,,,
SCYL2,0,0,1.0,0.0,0.07576567277215891,,,,,,,,,,,,,,
UTP20,0,0,0.0,0.0,,,,,,,,,,,,,,,
ARL1,0.004775448236614466,0,3.0,0.0,,,,,,,,,,,,,,,
