gene_name,transcript_length,GC_content,gene_name,highly_variable,highly_variable_rank,means,variances,variances_norm,mt,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,on_ratio,pathway
NME7,1134.2857142857142,36.61000000000001,NME7,True,3358.0,81.66666666666667,5294.999999999999,1.3509925540737693,False,9,2.638441,1.2915553,0.0,23.74597,3.2086627,0.6666666666666666,
BLZF1,1613.0,35.78,BLZF1,False,,168.66666666666666,5017.500000000004,0.4819059498517384,False,9,3.4724271,1.4979312,0.0,31.251844,3.473575,1.0,
SELP,2384.818181818182,40.480000000000004,SELP,True,1475.0,14.444444444444445,1877.7777777777778,1.6329877383284568,False,1,0.32340536,0.28020823,88.88888888888889,2.910648,1.3637031,0.1111111111111111,
C1orf112,2197.2,39.220000000000006,C1orf112,False,,22.11111111111111,480.36111111111114,0.6489083096056272,False,6,1.099435,0.7416682,33.333333333333336,9.894915,2.3882961,0.1111111111111111,
SELL,973.3333333333334,38.85,SELL,True,2821.0,274.0,29062.0,1.3961441399294312,False,9,4.3921475,1.6849438,0.0,39.529327,3.702026,1.0,
METTL18,1265.6666666666667,40.77,METTL18,True,3059.0,90.77777777777777,6169.194444444445,1.374489340384797,False,8,2.7025774,1.3090291,11.111111111111116,24.323196,3.231721,0.6666666666666666,
SCYL3,3274.4,40.14,SCYL3,True,2745.0,53.888888888888886,3328.611111111111,1.4033696860780276,False,7,1.3220353,0.84244406,22.22222222222222,11.898318,2.557097,0.1111111111111111,
KIFAP3,2273.5714285714284,34.27,KIFAP3,True,2150.0,59.111111111111114,3956.1111111111113,1.498937225010034,False,6,1.6359736,0.9692526,33.333333333333336,14.7237625,2.7551732,0.4444444444444444,
GORAB,1600.8333333333333,36.49,GORAB,False,,40.77777777777778,1013.6944444444441,0.6013448096872057,False,7,1.8141594,1.0346636,22.22222222222222,16.327435,2.852291,0.3333333333333333,
PRRC2C,4349.333333333333,38.300000000000004,PRRC2C,True,731.0,339.44444444444446,53771.27777777776,1.8835742829486044,False,9,3.0667748,1.4028503,0.0,27.600973,3.3534408,0.8888888888888888,
PFN1P1,423.0,56.03,PFN1P1,False,,132.55555555555554,3619.027777777782,0.48565012670010793,False,9,4.5314484,1.7104497,0.0,40.783035,3.7324903,1.0,
VAMP4,2266.6,36.68,VAMP4,False,,150.77777777777777,6569.444444444447,0.7382431192207862,False,9,2.918097,1.3656061,0.0,26.262873,3.3055258,0.7777777777777778,
METTL13,1763.75,43.62,METTL13,True,882.0,49.666666666666664,3886.250000000001,1.8073072728689676,False,7,1.6353183,0.969004,22.22222222222222,14.717864,2.754798,0.3333333333333333,
PIGC,1175.5,38.22,PIGC,True,6659.0,163.55555555555554,11606.777777777783,1.1639822494437957,False,9,3.5954123,1.5250585,0.0,32.35871,3.507319,0.8888888888888888,
SUCO,2637.3333333333335,36.42000000000001,SUCO,False,,49.333333333333336,2206.5,1.03463406486303,False,7,1.5272906,0.9271478,22.22222222222222,13.745615,2.6909459,0.1111111111111111,
FASLG,1867.0,41.71,FASLG,True,6953.0,354.0,34154.000000000015,1.123424109636816,False,9,3.9846163,1.6063564,0.0,35.861546,3.607169,1.0,
TNFSF4,2473.0,39.89,TNFSF4,True,822.0,41.44444444444444,4242.527777777777,1.832580531911864,False,4,1.092699,0.73845464,55.55555555555556,9.834291,2.3827162,0.2222222222222222,
PRDX6,1139.6666666666667,40.72,PRDX6,True,2477.0,419.8888888888889,56756.36111111109,1.440357702308064,False,9,4.6502433,1.7316986,0.0,41.85219,3.7577567,1.0,
KLHL20,1386.6666666666667,38.32,KLHL20,False,,66.44444444444444,2281.2777777777787,0.75083395913573,False,9,2.5285194,1.2608783,0.0,22.756674,3.1678636,0.6666666666666666,
CENPL,1418.2222222222222,40.71,CENPL,False,,94.11111111111111,1388.6111111111106,0.29515224522696715,False,9,3.037874,1.3957183,0.0,27.340866,3.3443048,1.0,
DARS2,1982.25,40.56,DARS2,True,1779.0,29.0,1700.0000000000002,1.567597437077454,False,8,1.2585992,0.8147448,11.111111111111116,11.327393,2.511824,0.1111111111111111,
GAS5,590.1388888888889,46.16000000000002,GAS5,True,2396.0,367.8888888888889,46898.111111111066,1.4557796285186053,False,9,5.1167645,1.8110332,0.0,46.05088,3.8512297,1.0,
SNORD78,65.0,36.92,SNORD78,True,5516.0,0.3333333333333333,1.0,1.2957758430455892,False,1,0.28269583,0.24896398,88.88888888888889,2.5442624,1.2653301,0.1111111111111111,
RC3H1,4529.333333333333,38.57999999999999,RC3H1,False,,173.77777777777777,9682.194444444445,0.891770228729021,False,9,2.4240603,1.2308271,0.0,21.816544,3.1274858,0.5555555555555556,
RP11-160H22.5,508.0,40.84,RP11-160H22.5,False,,19.11111111111111,331.61111111111114,0.5493236731740208,False,7,2.0027947,1.0995435,22.22222222222222,18.025152,2.945762,0.4444444444444444,
RABGAP1L,1797.4347826086957,37.909999999999975,RABGAP1L,False,,307.44444444444446,17236.27777777777,0.6997488508139028,False,9,3.9276772,1.5948677,0.0,35.349094,3.5931692,1.0,
RNU6-307P,106.0,37.74,RNU6-307P,True,4470.0,1.1111111111111112,11.11111111111111,1.3122918092761644,False,1,0.3630219,0.3097042,88.88888888888889,3.2671971,1.4509572,0.1111111111111111,
CACYBP,1152.3333333333333,40.300000000000004,CACYBP,True,6737.0,1094.4444444444443,219333.0277777778,1.1519858195344133,False,9,5.6333194,1.8921053,0.0,50.699875,3.9454553,1.0,
MRPS14,1188.0,40.16,MRPS14,False,,614.8888888888889,14859.111111111088,0.20566529181341972,False,9,5.093159,1.8071667,0.0,45.838432,3.846704,1.0,
KIAA0040,2538.8,44.88,KIAA0040,True,389.0,80.66666666666667,8268.0,2.1427749267881993,False,7,1.6531639,0.97575283,22.22222222222222,14.878475,2.7649643,0.4444444444444444,
RFWD2,1490.0,36.32,RFWD2,True,2163.0,38.666666666666664,2356.5000000000005,1.497743840434271,False,6,1.4024643,0.876495,33.333333333333336,12.622178,2.611699,0.4444444444444444,
FAM20B,3293.5,43.17,FAM20B,True,3478.0,35.55555555555556,1893.2777777777778,1.3435069965750526,False,7,1.0333651,0.7096921,22.22222222222222,9.300286,2.3321717,0.1111111111111111,
TOR3A,1082.4285714285713,52.61000000000001,TOR3A,True,1503.0,69.33333333333333,5195.250000000001,1.6253755676546036,False,8,2.337161,1.2051204,11.111111111111116,21.03445,3.0926073,0.5555555555555556,
SOAT1,2719.6,39.59,SOAT1,False,,303.6666666666667,22078.499999999993,0.9128867000963635,False,9,3.4880166,1.5014108,0.0,31.392149,3.477916,1.0,
TOR1AIP2,4111.833333333333,38.85,TOR1AIP2,False,,858.4444444444445,66596.77777777774,0.5294254982197069,False,9,4.155464,1.6400572,0.0,37.399178,3.648036,1.0,
TOR1AIP1,1984.3333333333333,38.76,TOR1AIP1,False,,394.44444444444446,29730.277777777774,0.8303161602266309,False,9,4.0712457,1.6235865,0.0,36.641212,3.6280994,1.0,
RN7SL230P,301.0,55.15,RN7SL230P,True,4344.0,1.3333333333333333,16.0,1.3144930265609276,False,1,0.2677935,0.237278,88.88888888888889,2.4101415,1.2267538,0.1111111111111111,
CEP350,2766.7272727272725,36.470000000000006,CEP350,False,,123.0,4742.75,0.7048072551825683,False,9,2.60939,1.2835388,0.0,23.48451,3.1980407,0.6666666666666666,
ACBD6,1102.0,37.34,ACBD6,True,1196.0,43.0,4121.0,1.7016953636779952,False,5,1.5935084,0.9530115,44.44444444444444,14.341576,2.7305665,0.3333333333333333,
XPR1,2877.6,36.95,XPR1,True,1177.0,27.22222222222222,2878.6944444444443,1.707884444040144,False,5,0.785043,0.5794425,44.44444444444444,7.0653872,2.0875816,0.1111111111111111,
MR1,2165.1428571428573,46.14999999999999,MR1,False,,235.88888888888889,5977.111111111114,0.3559936149659413,False,9,3.5232484,1.5092304,0.0,31.709236,3.4876575,1.0,
IER5,2340.0,62.14,IER5,False,,56.333333333333336,2115.4999999999995,0.8475423304159226,False,8,1.7830586,1.0235505,11.111111111111116,16.047527,2.8360052,0.2222222222222222,
RNASEL,4144.0,41.52,RNASEL,True,262.0,55.333333333333336,5733.25,2.309199299574274,False,5,1.0119205,0.6990897,44.44444444444444,9.107285,2.3132565,0.1111111111111111,
RGS16,2427.0,50.88,RGS16,True,1204.0,62.44444444444444,4795.277777777777,1.7002261643882859,False,5,1.4256941,0.8861177,44.44444444444444,12.831247,2.6269302,0.3333333333333333,
NPL,1299.25,41.949999999999996,NPL,True,1982.0,11.444444444444445,458.2777777777778,1.528303758564405,False,3,0.6254645,0.48579362,66.66666666666667,5.6291804,1.8914812,0.1111111111111111,
DHX9,1377.625,38.24,DHX9,True,6983.0,90.88888888888889,5029.861111111112,1.1188712414814042,False,8,2.6776493,1.3022738,11.111111111111116,24.098843,3.2228217,0.7777777777777778,
SMG7,2367.625,40.27999999999999,SMG7,False,,50.22222222222222,1125.4444444444443,0.5162822413027606,False,9,1.8950511,1.0630028,0.0,17.05546,2.893448,0.3333333333333333,
ARPC5,1907.4,38.73,ARPC5,False,,2784.5555555555557,515958.777777778,0.521150260519065,False,9,6.1079445,1.9612131,0.0,54.9715,4.0248427,1.0,
TSEN15,1106.4285714285713,35.04,TSEN15,False,,292.3333333333333,23200.75000000002,1.014457385839635,False,9,4.334034,1.6741078,0.0,39.006306,3.689037,1.0,
C1orf21,2933.5,40.26,C1orf21,True,98.0,47.55555555555556,7982.777777777777,2.8161977621595553,False,3,0.8762523,0.62927634,66.66666666666667,7.8862705,2.1845074,0.2222222222222222,
EDEM3,2611.1666666666665,34.38999999999999,EDEM3,False,,82.77777777777777,2221.944444444446,0.5572632588342372,False,9,2.2501898,1.1787134,0.0,20.251709,3.0564373,0.4444444444444444,
FAM129A,2414.6,40.12,FAM129A,True,6616.0,135.66666666666666,9004.250000000004,1.1705609777474926,False,9,2.705043,1.3096949,0.0,24.345388,3.2325969,0.5555555555555556,
RNF2,1714.0,39.39,RNF2,False,,194.22222222222223,7631.444444444447,0.6005034439629713,False,9,3.52213,1.5089831,0.0,31.69917,3.4873497,1.0,
TRMT1L,2184.4,35.55,TRMT1L,True,1750.0,56.111111111111114,4114.61111111111,1.5740560277621451,False,7,1.7486625,1.0111145,22.22222222222222,15.737963,2.8176794,0.3333333333333333,
IVNS1ABP,2108.9,37.35000000000001,IVNS1ABP,True,1838.0,2032.111111111111,875453.8611111112,1.5571054924684955,False,9,5.61759,1.8897313,0.0,50.55831,3.9427135,1.0,
TPR,2255.375,34.16,TPR,False,,603.0,49846.99999999999,0.7122170755937655,False,9,4.378936,1.6824906,0.0,39.410423,3.6990879,1.0,
C1orf27,1951.8333333333333,35.21,C1orf27,False,,46.44444444444444,1263.0277777777778,0.637306341095034,False,8,1.8187662,1.0362992,11.111111111111116,16.368896,2.854681,0.2222222222222222,
RGS1,1174.1666666666667,33.88999999999999,RGS1,True,3272.0,33.888888888888886,1794.3611111111113,1.3562603198332661,False,6,1.6478803,0.9737594,33.333333333333336,14.830923,2.7619653,0.3333333333333333,
RGS2,804.75,40.83,RGS2,False,,86.77777777777777,3737.9444444444453,0.8826329041800324,False,9,3.3832371,1.4777875,0.0,30.449135,3.4483714,1.0,
UCHL5,1399.9333333333334,35.01,UCHL5,True,7117.0,366.77777777777777,35315.44444444443,1.1012525361799004,False,9,4.297097,1.667159,0.0,38.673874,3.680693,1.0,
TROVE2,2011.6153846153845,35.99,TROVE2,False,,640.3333333333334,51651.999999999985,0.6690848772604208,False,9,4.555875,1.7148559,0.0,41.002872,3.737738,1.0,
RP11-101E13.5,691.0,29.38,RP11-101E13.5,False,,50.55555555555556,592.2777777777779,0.2694897958006986,False,9,3.0730486,1.4043918,0.0,27.657438,3.355413,0.8888888888888888,
GLRX2,868.6666666666666,41.92,GLRX2,False,,83.33333333333333,1569.5000000000002,0.3902928178307983,False,9,3.348271,1.4697783,0.0,30.134438,3.4383144,1.0,
CDC73,2165.6666666666665,35.71,CDC73,False,,301.77777777777777,20339.444444444445,0.8487643678123972,False,9,3.7407057,1.556186,0.0,33.66635,3.5457695,1.0,
CFH,2615.1666666666665,35.199999999999996,CFH,True,264.0,29.666666666666668,3331.2499999999995,2.304135873082245,False,3,0.73661613,0.5519385,66.66666666666667,6.629545,2.0320282,0.2222222222222222,
ASPM,6922.0,34.66,ASPM,False,,149.66666666666666,5857.750000000002,0.6650809000881907,False,9,1.9596391,1.0850673,0.0,17.636751,2.9251356,0.3333333333333333,
DENND1B,1950.6666666666667,34.32,DENND1B,False,,84.77777777777777,3628.6944444444453,0.882796556834705,False,9,2.443598,1.2365168,0.0,21.992382,3.1351628,0.5555555555555556,
C1orf53,441.0,40.35,C1orf53,True,4012.0,1.8888888888888888,32.111111111111114,1.3213455191317902,False,1,0.33927336,0.2921272,88.88888888888889,3.0534604,1.399571,0.1111111111111111,
NEK7,1109.0,35.84,NEK7,True,2720.0,122.22222222222223,9387.944444444442,1.4071825834096887,False,9,3.0768156,1.4053162,0.0,27.691341,3.3565953,0.6666666666666666,
PTPRC,2166.9444444444443,34.25,PTPRC,True,6376.0,2895.222222222222,1280338.5694444443,1.20496285736196,False,9,5.9752097,1.9423624,0.0,53.776886,4.0032682,1.0,
PEBP1P3,548.0,55.42,PEBP1P3,False,,6.555555555555555,88.52777777777779,0.6158286800627747,False,4,0.84357876,0.61170864,55.55555555555556,7.592209,2.1508558,0.1111111111111111,
MIR181A1HG,1393.3333333333333,35.03,MIR181A1HG,False,,39.111111111111114,1234.1111111111106,0.7727640879028511,False,7,1.8256989,1.0387558,22.22222222222222,16.43129,2.8582668,0.4444444444444444,
NR5A2,2295.3333333333335,40.699999999999996,NR5A2,True,759.0,25.77777777777778,1710.6944444444448,1.8710051877362657,False,3,0.8014592,0.588597,66.66666666666667,7.213133,2.1057343,0.1111111111111111,
DDX59,1286.888888888889,42.0,DDX59,False,,37.77777777777778,656.1944444444443,0.4299617415617347,False,9,2.0942464,1.1295444,0.0,18.848217,2.988114,0.3333333333333333,
TMEM9,1273.7272727272727,48.529999999999994,TMEM9,True,1020.0,43.888888888888886,3484.3611111111113,1.7568342642991404,False,5,1.5089165,0.919851,44.44444444444444,13.580249,2.6796677,0.3333333333333333,
PHLDA3,917.5,60.3,PHLDA3,True,3382.0,3.4444444444444446,106.77777777777777,1.3487493455142456,False,1,0.2938532,0.25762475,88.88888888888889,2.6446788,1.2932682,0.1111111111111111,
CSRP1,1721.578947368421,50.67999999999998,CSRP1,True,1033.0,66.0,9643.0,1.7529931624765958,False,6,1.7460828,1.0101755,33.333333333333336,15.7147455,2.8162913,0.2222222222222222,
IPO9,3396.5,41.91,IPO9,True,638.0,121.44444444444444,17389.27777777778,1.9314312378218121,False,9,2.0595691,1.1182741,0.0,18.536121,2.9722652,0.5555555555555556,
TIMM17A,1416.0,42.32,TIMM17A,False,,455.77777777777777,10043.944444444456,0.2244219985382433,False,9,4.622961,1.7268584,0.0,41.60665,3.7520103,1.0,
RNPEP,1147.4615384615386,48.75,RNPEP,False,,41.55555555555556,735.2777777777774,0.425748840883802,False,9,2.2302313,1.1725538,0.0,20.07208,3.047949,0.5555555555555556,
ARL8A,859.6666666666666,53.34,ARL8A,True,6224.0,5.555555555555555,139.52777777777777,1.2299429433949554,False,3,0.6059964,0.47374436,66.66666666666667,5.4539676,1.8646951,0.1111111111111111,
PTPN7,1328.2380952380952,52.91999999999999,PTPN7,True,95.0,760.1111111111111,345364.8611111111,2.8278611475748536,False,9,4.9923854,1.7904896,0.0,44.93147,3.8271506,1.0,
UBE2T,804.0,40.71,UBE2T,True,4357.0,236.77777777777777,22180.194444444445,1.313940631814602,False,9,4.382022,1.6830641,0.0,39.438198,3.6997747,1.0,
RP11-569A11.1,314.0,49.9,RP11-569A11.1,False,,5.888888888888889,89.61111111111109,0.7265075847141814,False,3,0.9569152,0.6713694,66.66666666666667,8.612237,2.263037,0.3333333333333333,
KDM5B,2327.3,41.13,KDM5B,True,5667.0,103.0,6773.250000000002,1.277053664577295,False,9,2.4063382,1.2256379,0.0,21.657043,3.1204708,0.5555555555555556,
RP11-480I12.2,190.0,47.37,RP11-480I12.2,True,5573.0,1.2222222222222223,10.944444444444443,1.2903761820036788,False,2,0.40561908,0.34047782,77.77777777777779,3.6505718,1.5369902,0.1111111111111111,
RP11-480I12.5,1097.0,51.87,RP11-480I12.5,True,2320.0,9.777777777777779,632.4444444444445,1.4705904754481687,False,2,0.50064534,0.40589523,77.77777777777779,4.505808,1.7058035,0.1111111111111111,
RABIF,2430.0,45.67,RABIF,False,,344.8888888888889,6785.611111111095,0.2321012443100528,False,9,3.8129082,1.5713015,0.0,34.316174,3.564341,1.0,
KLHL12,2162.0,41.92,KLHL12,False,,72.44444444444444,2166.7777777777783,0.6428336578389859,False,9,2.2789757,1.1875311,0.0,20.510782,3.0685544,0.4444444444444444,
ADIPOR1,1510.5,44.28,ADIPOR1,True,2575.0,246.11111111111111,25430.611111111113,1.4253542362679332,False,9,3.6063788,1.527442,0.0,32.45741,3.5102732,0.8888888888888888,
CYB5R1,1204.4285714285713,50.32999999999999,CYB5R1,False,,25.666666666666668,759.5,0.8356262410699345,False,7,1.5547881,0.93796927,22.22222222222222,13.9930935,2.7075896,0.3333333333333333,
TMEM183A,1243.8,41.5,TMEM183A,False,,144.55555555555554,4615.027777777781,0.549864425533453,False,9,3.5471244,1.514495,0.0,31.92412,3.4942055,1.0,
NPM1P40,733.0,39.15,NPM1P40,True,3730.0,2.4444444444444446,53.77777777777778,1.3294421659061226,False,1,0.27479744,0.2427873,88.88888888888889,2.473177,1.2450697,0.1111111111111111,
RP11-134P9.3,564.5,52.36,RP11-134P9.3,True,2780.0,5.666666666666667,289.0,1.4000881861143621,False,1,0.39080137,0.32988012,88.88888888888889,3.5172124,1.5078951,0.1111111111111111,
BTG2,1993.5,53.33,BTG2,True,6025.0,104.88888888888889,6856.611111111113,1.261738622305469,False,9,2.4261591,1.2314398,0.0,21.835432,3.1283133,0.5555555555555556,
ATP2B4,5147.111111111111,46.5,ATP2B4,False,,432.22222222222223,23255.944444444423,0.5643821576002259,False,9,3.2715135,1.4519682,0.0,29.44362,3.4158764,1.0,
SNORA77-1,125.0,56.8,SNORA77,False,,8.222222222222221,93.19444444444447,0.48092080536450293,False,5,1.8807182,1.0580397,44.44444444444444,16.926464,2.8862782,0.4444444444444444,
ZC3H11A,2929.230769230769,40.85000000000001,ZC3H11A,True,3700.0,210.22222222222223,18934.69444444444,1.3304845267049437,False,9,3.0362628,1.3953192,0.0,27.326365,3.343793,1.0,
SNRPE,587.0,42.59,SNRPE,False,,836.3333333333334,125945.24999999991,1.0463718031879081,False,9,6.035312,1.950942,0.0,54.31781,4.013095,1.0,
SOX13,1436.4444444444443,51.76,SOX13,True,2143.0,10.777777777777779,737.9444444444443,1.5002439109171741,False,2,0.48984125,0.39866957,77.77777777777779,4.4085712,1.687985,0.1111111111111111,
PIK3C2B,2373.25,49.35000000000001,PIK3C2B,True,5645.0,57.0,3247.0000000000005,1.2833912965802057,False,8,1.725707,1.0027279,11.111111111111116,15.5313635,2.8052595,0.2222222222222222,
MDM4,1942.3076923076924,43.49,MDM4,False,,358.6666666666667,9493.749999999969,0.30618925857125,False,9,4.0509415,1.6195747,0.0,36.458473,3.6232328,1.0,
RBBP5,3020.3333333333335,40.77,RBBP5,False,,369.8888888888889,21040.111111111117,0.6477895110669483,False,9,3.6187956,1.530134,0.0,32.56916,3.5136077,1.0,
SNRPGP10,225.0,39.11,SNRPGP10,False,,63.111111111111114,807.3611111111109,0.28259931382718184,False,9,4.3700314,1.6808337,0.0,39.330284,3.6971025,1.0,
ELK4,4278.0,40.65,ELK4,False,,114.88888888888889,6023.861111111111,0.9815711778117496,False,9,2.139912,1.1441947,0.0,19.259207,3.0086093,0.2222222222222222,
NUCKS1,3362.0,39.57,NUCKS1,False,,237.55555555555554,9007.777777777781,0.5311138572021278,False,9,3.0547814,1.3998967,0.0,27.493032,3.3496597,0.8888888888888888,
RAB7L1,1352.0,45.949999999999996,RAB7L1,True,1524.0,235.77777777777777,27192.444444444445,1.6206615861391953,False,9,3.75182,1.5585277,0.0,33.76638,3.5486507,1.0,
SLC41A1,2959.5,50.84,SLC41A1,True,528.0,35.55555555555556,2840.777777777778,2.0158715561744396,False,4,0.8527282,0.6166592,55.55555555555556,7.674554,2.160394,0.2222222222222222,
SRGAP2,2467.222222222222,43.28,SRGAP2,False,,30.555555555555557,1194.7777777777778,1.0376552873321099,False,9,1.3632458,0.860036,0.0,12.269213,2.5854466,0.1111111111111111,
IKBKE,1688.0,53.38,IKBKE,False,,132.66666666666666,5299.000000000005,0.7102771552989233,False,9,3.0188239,1.3909893,0.0,27.169415,3.3382368,0.8888888888888888,
RP11-534L20.5,509.0,48.92,RP11-534L20.5,False,,3.111111111111111,42.111111111111114,0.9437792851549323,False,2,0.49531925,0.40233973,77.77777777777779,4.4578733,1.6970593,0.1111111111111111,
RASSF5,3051.0,48.2,RASSF5,True,2706.0,357.55555555555554,43473.5277777778,1.4086522151953966,False,9,3.498555,1.5037562,0.0,31.486994,3.4808397,1.0,
EIF2D,919.375,46.25,EIF2D,True,5974.0,56.55555555555556,3186.0277777777774,1.2706761414418957,False,9,2.7486398,1.321393,0.0,24.737759,3.2479591,0.6666666666666666,
MAPKAPK2,1530.5,48.7,MAPKAPK2,False,,43.22222222222222,1112.9444444444443,0.6132675591702669,False,8,1.968366,1.0880116,11.111111111111116,17.715294,2.929341,0.3333333333333333,
IL10,860.0,47.76,IL10,True,84.0,86.44444444444444,67253.77777777778,2.898230066001407,False,1,0.63152266,0.48951373,88.88888888888889,5.683704,1.8996723,0.1111111111111111,
IL24,1237.3333333333333,48.47,IL24,True,6080.0,12.11111111111111,405.6111111111111,1.253296553471523,False,4,0.8456046,0.6128069,55.55555555555556,7.610441,2.1529756,0.1111111111111111,
