gene_name,transcript_length,GC_content,gene_name,TSS,start,end,chr,dir,ENSG,highly_variable,highly_variable_rank,means,variances,variances_norm,mt,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,F_pval
RGS16,2427.0,50.88,RGS16,182573543,182567758,182573543,1,-1,ENSG00000143333,False,,59.3,9404.38695652174,0.9790225701101563,False,28,1.3129733,0.8385338,60.0,91.90813,4.531611,0.035775318268130386
NPL,1299.25,41.949999999999996,NPL,182758428,182758428,182799519,1,1,ENSG00000135838,False,,17.542857142857144,2062.5126293995863,0.926135452663262,False,11,0.6019417,0.47121647,84.28571428571429,42.135918,3.764356,0.1200508278253382
DHX9,1377.625,38.24,DHX9,182808504,182808504,182856886,1,1,ENSG00000135829,True,2112.0,62.27142857142857,13979.215113871638,1.3759810886207962,False,38,1.7842293,1.0239711,45.714285714285715,124.89605,4.8354564,0.30770353323408467
SMG7,2367.625,40.27999999999999,SMG7,183441351,183441351,183567381,1,1,ENSG00000116698,False,,32.65714285714286,3668.054658385093,0.7730374021046363,False,29,1.0297056,0.7078908,58.57142857142856,72.07939,4.2915463,0.7358812741447113
ARPC5,1907.4,38.73,ARPC5,183604817,183592401,183604892,1,-1,ENSG00000162704,False,,1036.3142857142857,291195.1751552796,0.9896179628073829,False,67,5.4119077,1.8581568,4.285714285714281,378.83353,5.939733,0.1605725822023468
TSEN15,1106.4285714285713,35.04,TSEN15,184020811,184020811,184043346,1,1,ENSG00000198860,True,2997.0,197.3,45782.271014492755,1.272497456022034,False,49,3.2750506,1.452796,30.000000000000004,229.25354,5.439181,1.692867069772679e-05
C1orf21,2933.5,40.26,C1orf21,184356192,184356192,184598154,1,1,ENSG00000116667,True,2829.0,17.2,2804.5391304347827,1.2923181704037479,False,11,0.45896992,0.37773067,84.28571428571429,32.127895,3.5003757,0.3883423423774688
EDEM3,2611.1666666666665,34.38999999999999,EDEM3,184724047,184659365,184724047,1,-1,ENSG00000116406,True,882.0,46.15714285714286,11660.337267080746,1.6273856662519859,False,34,1.0983762,0.7411638,51.42857142857142,76.88633,4.3552504,0.4401724231500696
FAM129A,2414.6,40.12,FAM129A,184775119,184759858,184943682,1,1,ENSG00000135842,True,572.0,48.542857142857144,13228.65755693582,1.740238704930539,False,35,1.2109143,0.7934061,50.0,84.764,4.451599,0.7480876313352287
RNF2,1714.0,39.39,RNF2,185014496,185014496,185071740,1,1,ENSG00000121481,False,,83.91428571428571,8637.644720496895,0.6086734416997648,False,61,2.722496,1.3143945,12.857142857142856,190.57472,5.255278,0.9077788629308706
TRMT1L,2184.4,35.55,TRMT1L,185126113,185087220,185126204,1,-1,ENSG00000121486,False,,35.785714285714285,5111.127329192547,0.9671132981192421,False,25,1.000538,0.6934161,64.28571428571428,70.03766,4.2632103,0.17222770311851401
SWT1,2488.0,37.64,SWT1,185126212,185126212,185260897,1,1,ENSG00000116668,False,,9.385714285714286,562.2403726708075,0.6022843526188779,False,13,0.46169487,0.37959662,81.42857142857143,32.31864,3.506117,0.5611604963442298
IVNS1ABP,2108.9,37.35000000000001,IVNS1ABP,185275632,185265520,185286461,1,1,ENSG00000116679,True,1205.0,1019.7285714285714,442413.47598343703,1.539357574131939,False,67,5.3207183,1.8438329,4.285714285714281,372.4503,5.922785,0.8103477449630141
TPR,2255.375,34.16,TPR,186344457,186280784,186344825,1,-1,ENSG00000047410,True,6340.0,411.3857142857143,89212.67515527947,1.054333450101906,False,65,4.074613,1.6242503,7.14285714285714,285.2229,5.6567707,0.01610907219715882
C1orf27,1951.8333333333333,35.21,C1orf27,186344955,186344890,186390510,1,1,ENSG00000157181,True,580.0,68.54285714285714,19662.367701863353,1.7363803062978815,False,32,1.3776916,0.8661301,54.28571428571429,96.438416,4.579221,0.9089831012134237
RGS18,997.0,33.96,RGS18,192127587,192127587,192154945,1,1,ENSG00000150681,True,2599.0,5.014285714285714,499.17370600414085,1.316723766627824,False,5,0.24491563,0.21906777,92.85714285714286,17.144094,2.8983452,0.5990919178909736
RGS1,1174.1666666666667,33.88999999999999,RGS1,192544857,192544857,192549161,1,1,ENSG00000090104,True,416.0,333.6714285714286,120552.33975155279,1.8346606662640765,False,56,4.052459,1.619875,19.999999999999996,283.67212,5.651338,0.2197115887015667
RGS2,804.75,40.83,RGS2,192778169,192778169,192781403,1,1,ENSG00000116741,True,111.0,57.55714285714286,20856.714078674948,2.2475488139775663,False,23,1.3162311,0.8399413,67.14285714285715,92.13618,4.534063,0.5056926332698652
UCHL5,1399.9333333333334,35.01,UCHL5,193028626,192981380,193029237,1,-1,ENSG00000116750,True,3067.0,181.27142857142857,41487.273084886125,1.265259652093236,False,51,3.1412964,1.4210088,27.142857142857146,219.89075,5.3976684,0.1921022863425016
TROVE2,2011.6153846153845,35.99,TROVE2,193028552,193028552,193060907,1,1,ENSG00000116747,True,786.0,262.62857142857143,82535.42525879917,1.6603459849804647,False,59,3.4933524,1.5025991,15.714285714285714,244.53467,5.503438,0.46199099367040064
RP11-101E13.5,691.0,29.38,RP11-101E13.5,193060686,193059996,193060686,1,-1,ENSG00000272579,False,,9.757142857142858,306.62132505175975,0.3100775301688341,False,36,1.2302771,0.8021258,48.57142857142858,86.11939,4.4672794,0.4923164520443878
GLRX2,868.6666666666666,41.92,GLRX2,193074561,193065598,193075244,1,-1,ENSG00000023572,False,,54.142857142857146,6157.4575569358185,0.7126344811682745,False,39,2.1212726,1.1382408,44.285714285714285,148.48907,5.007223,0.03538379378238903
CDC73,2165.6666666666665,35.71,CDC73,193091147,193091147,193223031,1,1,ENSG00000134371,True,5696.0,179.44285714285715,34922.859006211176,1.0769192145145303,False,55,2.938544,1.3708111,21.42857142857143,205.69809,5.3312593,0.16701265356289222
B3GALT2,3274.0,32.61,B3GALT2,193155784,193148175,193155784,1,-1,ENSG00000162630,True,359.0,22.785714285714285,5783.851966873706,1.8712010618784358,False,12,0.46992788,0.38521335,82.85714285714285,32.89495,3.523266,0.015369912466110308
DENND1B,1950.6666666666667,34.32,DENND1B,197552350,197473878,197744826,1,1,ENSG00000213047,False,,52.18571428571428,5929.283850931677,0.7165160755323751,False,39,1.6734953,0.9833867,44.285714285714285,117.14467,4.7719097,0.15135682083091653
NEK7,1109.0,35.84,NEK7,198126093,198126093,198291550,1,1,ENSG00000151414,True,832.0,53.457142857142856,13997.52712215321,1.644395044859646,False,37,1.7268903,1.0031619,47.14285714285714,120.882324,4.8030562,0.4786433301245999
PTPRC,2166.9444444444443,34.25,PTPRC,198607801,198607801,198726545,1,1,ENSG00000081237,False,,2527.4142857142856,1163999.9853002075,0.9770007161599586,False,69,6.411025,2.0029688,1.4285714285714235,448.77176,6.1087403,0.049302604653871755
RP11-553K8.5,416.0,35.63,RP11-553K8.5,198636190,198626682,198636190,1,-1,ENSG00000261573,False,,2.1,17.569565217391304,0.16701913239429975,False,20,0.63489175,0.49157658,71.42857142857143,44.44242,3.816446,0.0008338802663284023
PEBP1P3,548.0,55.42,PEBP1P3,198649162,198648268,198649162,1,-1,ENSG00000236278,True,5591.0,2.1142857142857143,195.11718426501037,1.0817099890164925,False,5,0.21729805,0.19663368,92.85714285714286,15.210863,2.7856815,0.7023902281336487
MIR181A1HG,1393.3333333333333,35.03,MIR181A1HG,198796345,198776622,198906558,1,1,ENSG00000229989,False,,3.742857142857143,208.13581780538303,0.833166012046896,False,6,0.2318842,0.20854487,91.42857142857143,16.231894,2.846762,0.6826172350901829
NR5A2,2295.3333333333335,40.699999999999996,NR5A2,199996730,199996730,200146552,1,1,ENSG00000116833,True,680.0,7.557142857142857,1153.0039337474122,1.6931917465031225,False,4,0.1876494,0.17197606,94.28571428571428,13.135458,2.6486864,0.16112805740492903
ZNF281,3634.6666666666665,43.03,ZNF281,200379184,200374068,200379184,1,-1,ENSG00000162702,False,,24.771428571428572,3010.294824016563,0.8797891002280731,False,23,0.68832976,0.52373976,67.14285714285715,48.183083,3.8955498,0.5322059265374994
DDX59,1286.888888888889,42.0,DDX59,200639035,200593024,200639097,1,-1,ENSG00000118197,True,599.0,38.0,9791.391304347826,1.72541901884593,False,17,0.93499726,0.6601059,75.71428571428571,65.44981,4.196447,0.3477953759610135
KIF21B,5859.2,55.0,KIF21B,200992828,200938520,200992828,1,-1,ENSG00000116852,False,,25.1,3458.9318840579713,0.9952948512880662,False,22,0.569588,0.45081317,68.57142857142857,39.87116,3.7104247,0.3132617088803839
TMEM9,1273.7272727272727,48.529999999999994,TMEM9,201123622,201103900,201140702,1,-1,ENSG00000116857,False,,24.114285714285714,2759.4650103519666,0.8327791056694052,False,15,0.77470744,0.5736356,78.57142857142857,54.22952,4.0114975,0.06530016112065729
PHLDA3,917.5,60.3,PHLDA3,201438312,201434620,201438365,1,-1,ENSG00000174307,False,,16.614285714285714,1664.2403726708073,0.8027317465619226,False,20,0.86824715,0.62500066,71.42857142857143,60.7773,4.123536,0.6974560832949355
CSRP1,1721.578947368421,50.67999999999998,CSRP1,201478584,201452658,201478584,1,-1,ENSG00000159176,True,3004.0,24.785714285714285,4355.272256728778,1.2720033433171931,False,17,0.7281542,0.5470539,75.71428571428571,50.97079,3.950682,0.11113821273695967
RP11-134G8.7,340.0,45.47,RP11-134G8.7,201476369,201476369,201502736,1,1,ENSG00000224536,False,,1.3714285714285714,31.42525879917184,0.5947579659404553,False,7,0.2721701,0.24072418,90.0,19.051907,2.9983242,0.7496809762243566
IPO9,3396.5,41.91,IPO9,201798269,201798269,201853422,1,1,ENSG00000198700,True,803.0,53.48571428571429,23872.97805383023,1.6541690059555811,False,24,0.9453758,0.66545516,65.71428571428571,66.17631,4.2073207,0.006992555979705502
TIMM17A,1416.0,42.32,TIMM17A,201924619,201924619,201939789,1,1,ENSG00000134375,True,998.0,275.0,83559.7971014493,1.594093347228502,False,57,3.8395686,1.5768256,18.571428571428573,268.7698,5.597569,0.0049371414182526226
RNPEP,1147.4615384615386,48.75,RNPEP,201951500,201951500,201975275,1,1,ENSG00000176393,True,5142.0,10.785714285714286,1262.6635610766045,1.1049525189849718,False,10,0.48069578,0.3925121,85.71428571428572,33.648705,3.5452604,0.32321357368111164
ARL8A,859.6666666666666,53.34,ARL8A,202113869,202102532,202113869,1,-1,ENSG00000143862,False,,6.314285714285714,542.7693581780538,1.0322250087683136,False,11,0.43050483,0.3580274,84.28571428571429,30.135338,3.4383435,0.5136321757343094
PTPN7,1328.2380952380952,52.91999999999999,PTPN7,202129119,202116141,202130716,1,-1,ENSG00000143851,True,1981.0,673.0571428571428,224349.96770186338,1.400734340680219,False,67,5.177216,1.8208677,4.285714285714281,362.40512,5.8955183,0.00013847955362407608
UBE2T,804.0,40.71,UBE2T,202311108,202300785,202311108,1,-1,ENSG00000077152,False,,52.65714285714286,7976.054658385094,0.9537328627184071,False,38,1.985516,1.0937725,45.714285714285715,138.98611,4.941543,0.9923389707822069
PPP1R12B,3403.3333333333335,39.63,PPP1R12B,202317827,202317827,202561834,1,1,ENSG00000077157,True,5144.0,8.471428571428572,886.107867494824,1.1047097618426271,False,11,0.3181666,0.27624184,84.28571428571429,22.271664,3.1472366,0.37607647085990065
RP11-569A11.1,314.0,49.9,RP11-569A11.1,202573396,202573396,202574421,1,1,ENSG00000226862,False,,5.7,263.37246376811595,0.5798428270334828,False,11,0.6108712,0.47677514,84.28571428571429,42.760983,3.7787426,0.6038364817292288
KDM5B,2327.3,41.13,KDM5B,202778598,202696526,202778598,1,-1,ENSG00000117139,False,,155.88571428571427,21726.59544513458,0.7816314618919907,False,54,2.739227,1.3188789,22.857142857142854,191.7459,5.2613726,0.04981711263465129
PCAT6,644.3333333333334,60.6,PCAT6,202780082,202780082,202781284,1,1,ENSG00000228288,False,,8.471428571428572,580.0209109730848,0.7231114697540625,False,11,0.56654215,0.44887075,84.28571428571429,39.65795,3.7051945,0.4127961940071014
RP11-480I12.5,1097.0,51.87,RP11-480I12.5,202830736,202820956,202830748,1,-1,ENSG00000214796,False,,7.7,653.7202898550726,0.9345637493167666,False,8,0.3764682,0.31952095,88.57142857142857,26.352776,3.308818,0.7606914234240232
RABIF,2430.0,45.67,RABIF,202858263,202848085,202858263,1,-1,ENSG00000183155,False,,160.81428571428572,19744.965010351967,0.6864199855786364,False,53,2.8360732,1.3444493,24.28571428571429,198.52512,5.29594,0.0013144739283162555
KLHL12,2162.0,41.92,KLHL12,202896390,202860228,202897764,1,-1,ENSG00000117153,True,2242.0,27.414285714285715,5242.1302277432715,1.3606399783156071,False,14,0.6535384,0.50291747,80.0,45.74769,3.8447647,0.7866569941083685
ADIPOR1,1510.5,44.28,ADIPOR1,202927517,202909951,202927700,1,-1,ENSG00000159346,True,1610.0,200.81428571428572,53492.936024844734,1.4581768017457015,False,52,3.042346,1.3968252,25.71428571428571,212.96422,5.365809,0.14434438831859508
CYB5R1,1204.4285714285713,50.32999999999999,CYB5R1,202936408,202930997,202936408,1,-1,ENSG00000159348,True,2277.0,69.44285714285714,15565.293788819878,1.3545642936758804,False,23,1.46153,0.9007831,67.14285714285715,102.3071,4.6377063,0.2384470931774974
TMEM183A,1243.8,41.5,TMEM183A,202976514,202976514,202993976,1,1,ENSG00000163444,False,,70.88571428571429,9727.001242236027,0.8271803413745232,False,51,2.4185421,1.2292142,27.142857142857146,169.29796,5.1375494,0.11439216644876292
RP11-134P9.3,564.5,52.36,RP11-134P9.3,203256280,203256280,203257929,1,1,ENSG00000231507,False,,7.185714285714286,613.1389233954452,0.9680186865157173,False,7,0.4258517,0.35476932,90.0,29.80962,3.427827,0.04753164694066767
BTG2,1993.5,53.33,BTG2,203274619,203274619,203278730,1,1,ENSG00000159388,False,,111.72857142857143,13331.099171842652,0.6887172458074023,False,50,2.4928648,1.2507223,28.57142857142857,174.50053,5.167642,0.011633553602732355
ATP2B4,5147.111111111111,46.5,ATP2B4,203595689,203595689,203713209,1,1,ENSG00000058668,True,5418.0,179.74285714285713,35417.005383022784,1.0901669049934029,False,58,2.357846,1.2112997,17.14285714285714,165.04922,5.112284,0.6531493427877555
SNORA77-1,125.0,56.8,SNORA77,203698709,203698709,203698833,1,1,ENSG00000221643,False,,3.2857142857142856,61.94616977225674,0.29847605290562107,False,14,0.81222296,0.59455425,80.0,56.855606,4.0579505,0.34598439608443343
LAX1,2366.0,46.18,LAX1,203734304,203734304,203745361,1,1,ENSG00000122188,False,,30.34285714285714,3962.3155279503103,0.9111866671126673,False,27,1.007857,0.697068,61.42857142857143,70.54999,4.270396,0.5012816559698652
ZC3H11A,2929.230769230769,40.85000000000001,ZC3H11A,203764782,203764782,203823252,1,1,ENSG00000058673,False,,109.64285714285714,16505.798136645964,0.8705783087531966,False,55,2.3410625,1.2062889,21.42857142857143,163.87437,5.1051836,0.07256123364841988
SNRPE,587.0,42.59,SNRPE,203830731,203830731,203839678,1,1,ENSG00000182004,False,,271.8,33346.075362318836,0.6448062210416835,False,67,5.236599,1.830435,4.285714285714281,366.56192,5.906892,0.8247009849272688
PPP1R15B,5227.0,40.43,PPP1R15B,204380919,204372515,204380919,1,-1,ENSG00000158615,False,,27.214285714285715,3573.069358178054,0.9354003786473617,False,33,0.7688894,0.5703519,52.85714285714286,53.822258,4.0040965,0.045932928048915
MDM4,1942.3076923076924,43.49,MDM4,204485511,204485511,204542871,1,1,ENSG00000198625,False,,206.75714285714287,23201.98364389234,0.6123972187754254,False,64,3.6512487,1.5371357,8.571428571428575,255.5874,5.547469,0.12253641125730536
RBBP5,3020.3333333333335,40.77,RBBP5,205091143,205055270,205091143,1,-1,ENSG00000117222,False,,80.62857142857143,12533.483229813666,0.9231215587008282,False,50,1.9083956,1.0676016,28.57142857142857,133.58769,4.902216,0.19372560624596502
DSTYK,7499.333333333333,43.57,DSTYK,205180694,205111632,205180727,1,-1,ENSG00000133059,False,,51.52857142857143,8352.165838509316,1.0244365599670036,False,33,0.9016978,0.64274704,52.85714285714286,63.118847,4.1607385,0.14352272425399845
SNRPGP10,225.0,39.11,SNRPGP10,205320375,205320375,205320599,1,1,ENSG00000235363,False,,17.771428571428572,118.4977225672878,0.05231848253401603,False,69,3.690438,1.545526,1.4285714285714235,258.33066,5.558104,0.0004921882907470132
ELK4,4278.0,40.65,ELK4,205601090,205577071,205601090,1,-1,ENSG00000158711,False,,52.371428571428574,7253.773084886127,0.8729238388574657,False,33,1.17139,0.77536756,52.85714285714286,81.99731,4.418808,0.9744031469201629
NUCKS1,3362.0,39.57,NUCKS1,205719404,205681947,205719404,1,-1,ENSG00000069275,False,,34.457142857142856,3015.84596273292,0.5966620754712308,False,60,1.3480165,0.85357094,14.28571428571429,94.36115,4.557671,0.5262478171606901
RAB7L1,1352.0,45.949999999999996,RAB7L1,205744574,205737114,205744588,1,-1,ENSG00000117280,True,4150.0,156.65714285714284,32586.257556935823,1.165952910822239,False,61,3.4360566,1.4897659,12.857142857142856,240.52396,5.4869685,0.9322985619760433
SLC41A1,2959.5,50.84,SLC41A1,205782304,205758221,205782876,1,-1,ENSG00000133065,True,946.0,12.17142857142857,2694.491925465839,1.609983799211427,False,7,0.264352,0.23455973,90.0,18.50464,2.9706523,0.7855864807101807
IKBKE,1688.0,53.38,IKBKE,206643791,206643791,206670223,1,1,ENSG00000143466,True,6909.0,120.48571428571428,21966.311387163565,1.045485052022088,False,42,2.3787382,1.2175024,40.0,166.51167,5.121053,0.3032371751071242
RP11-534L20.5,509.0,48.92,RP11-534L20.5,206677281,206677281,206677789,1,1,ENSG00000261000,True,2891.0,3.414285714285714,281.86935817805386,1.2852533122444698,False,4,0.22626422,0.20397232,94.28571428571428,15.838495,2.8236678,0.6005461306143556
RASSF5,3051.0,48.2,RASSF5,206680879,206680879,206762616,1,1,ENSG00000136653,True,5560.0,125.57142857142857,23796.74120082816,1.0832642278156932,False,47,2.1678858,1.1530644,32.85714285714286,151.752,5.0288157,0.09454944681638239
EIF2D,919.375,46.25,EIF2D,206770466,206744620,206785904,1,-1,ENSG00000143486,True,1424.0,14.8,2650.365217391304,1.4922964705554587,False,12,0.58840096,0.46272781,82.85714285714285,41.18807,3.7421374,0.08620084447701369
MAPKAPK2,1530.5,48.7,MAPKAPK2,206858289,206858289,206907628,1,1,ENSG00000162889,False,,9.9,959.2507246376813,0.9494990910080723,False,21,0.58089733,0.4579926,70.0,40.66281,3.729609,0.5497354718987324
IL24,1237.3333333333333,48.47,IL24,207070788,207070788,207077484,1,1,ENSG00000162892,True,4235.0,5.242857142857143,468.27349896480337,1.160070259551353,False,9,0.29493597,0.25846124,87.14285714285714,20.645517,3.0747983,0.17174728676157328
FAIM3,953.1,48.63,FAIM3,207095343,207077731,207096592,1,-1,ENSG00000162894,True,1711.0,146.34285714285716,37393.06915113871,1.4424139596043744,False,44,2.7895179,1.3322388,37.142857142857146,195.26625,5.2794724,0.035989405029970424
PFKFB2,1955.888888888889,44.86000000000001,PFKFB2,207226605,207222801,207254369,1,1,ENSG00000123836,True,4829.0,4.385714285714286,352.00848861283646,1.123513135255034,False,5,0.19890335,0.18140727,92.85714285714286,13.923235,2.7029195,0.7180284197249209
CD55,1726.923076923077,36.32999999999999,CD55,207494853,207494853,207534311,1,1,ENSG00000196352,True,1104.0,177.55714285714285,50147.26480331264,1.5643361928380664,False,50,2.8903077,1.3584882,28.57142857142857,202.32153,5.314789,0.006512542263542843
CD46,2438.0,38.21000000000001,CD46,207925402,207925402,207968858,1,1,ENSG00000117335,True,5393.0,148.4,28723.22898550725,1.0911127628821646,False,54,2.59928,1.2807338,22.857142857142854,181.9496,5.209211,0.7361664859631235
